,fast_period,slow_period,sig_period,return,dd,sharpe
1250,14,37,9,-22.23,13.50,-2.30
1251,14,37,10,-18.47,12.43,-2.04
1252,14,37,11,-20.51,12.38,-2.91
1253,14,37,12,-19.69,12.47,-2.47
1254,14,37,13,-21.48,13.46,-2.22
1255,14,37,14,-15.72,13.26,-1.11
1256,14,38,7,-22.23,13.50,-2.30
1257,14,38,8,-22.23,13.50,-2.30
1258,14,38,9,-19.59,13.50,-1.59
1259,14,38,10,-20.03,13.41,-1.81
1260,14,38,11,-20.51,12.38,-2.91
1261,14,38,12,-21.48,13.46,-2.22
1262,14,38,13,-16.25,13.53,-1.11
1263,14,38,14,-15.39,13.29,-1.07
1264,14,39,7,-23.12,13.48,-2.67
1265,14,39,8,-23.12,13.48,-2.67
1266,14,39,9,-21.98,13.60,-2.23
1267,14,39,10,-22.46,13.47,-2.52
1268,14,39,11,-22.46,13.47,-2.52
1269,14,39,12,-16.93,13.50,-1.22
1270,14,39,13,-13.64,13.22,-0.87
1271,14,39,14,-15.47,13.30,-1.08
1272,14,40,7,-23.12,13.48,-2.67
1273,14,40,8,-22.23,13.50,-2.30
1274,14,40,9,-20.53,13.55,-1.86
1275,14,40,10,-17.97,13.40,-1.39
1276,14,40,11,-17.97,13.40,-1.39
1277,14,40,12,-17.01,13.50,-1.23
1278,14,40,13,-16.66,13.32,-1.24
1279,14,40,14,-12.29,13.27,-0.73
