,fast_base,slow_base,min_period_fast,max_period_fast,min_period_slow,max_period_slow,return,dd,sharpe
990,10,21,2,20,15,25,-31.41,17.31,-1.12
991,10,21,2,20,15,30,-32.99,18.27,-1.11
992,10,21,2,20,15,35,-32.99,18.27,-1.11
993,10,21,2,20,15,40,-17.42,20.25,-1.22
994,10,21,2,20,15,45,-25.72,18.04,-1.14
995,10,21,2,25,15,25,-20.80,15.36,-1.18
996,10,21,2,25,15,30,-26.74,18.63,-1.14
997,10,21,2,25,15,35,-26.74,18.63,-1.14
998,10,21,2,25,15,40,-25.11,24.08,-1.15
999,10,21,2,25,15,45,-25.19,18.65,-1.15
1000,10,21,2,10,20,25,-41.41,23.62,-1.55
1001,10,21,2,10,20,30,-47.82,27.95,-1.62
1002,10,21,2,10,20,35,-48.18,28.20,-1.67
1003,10,21,2,10,20,40,-32.84,28.14,-2.51
1004,10,21,2,10,20,45,-38.60,26.38,-2.04
1005,10,21,2,15,20,25,-44.21,25.48,-1.72
1006,10,21,2,15,20,30,-48.60,28.49,-1.84
1007,10,21,2,15,20,35,-48.90,28.71,-1.89
1008,10,21,2,15,20,40,-35.04,29.33,-3.09
1009,10,21,2,15,20,45,-40.53,27.56,-2.38
1010,10,21,2,20,20,25,-31.41,17.31,-1.12
1011,10,21,2,20,20,30,-32.99,18.27,-1.11
1012,10,21,2,20,20,35,-32.99,18.27,-1.11
1013,10,21,2,20,20,40,-17.27,20.17,-1.22
1014,10,21,2,20,20,45,-25.72,18.04,-1.14
1015,10,21,2,25,20,25,-20.80,15.36,-1.18
1016,10,21,2,25,20,30,-26.74,18.63,-1.14
1017,10,21,2,25,20,35,-26.74,18.63,-1.14
1018,10,21,2,25,20,40,-25.11,24.08,-1.15
1019,10,21,2,25,20,45,-25.19,18.65,-1.15
1020,10,21,3,10,10,25,-38.04,21.87,-5.32
1021,10,21,3,10,10,30,-52.00,30.92,-2.78
1022,10,21,3,10,10,35,-52.34,31.17,-2.88
1023,10,21,3,10,10,40,-38.32,31.15,-15.30
1024,10,21,3,10,10,45,-43.60,29.47,-5.26
1025,10,21,3,15,10,25,-36.19,21.36,-9.46
1026,10,21,3,15,10,30,-51.94,30.87,-2.58
1027,10,21,3,15,10,35,-51.94,30.87,-2.58
1028,10,21,3,15,10,40,-38.77,31.41,-6.71
1029,10,21,3,15,10,45,-43.99,29.71,-3.87
1030,10,21,3,20,10,25,-10.95,9.45,-1.35
1031,10,21,3,20,10,30,-32.99,18.27,-1.11
1032,10,21,3,20,10,35,-32.99,18.27,-1.11
1033,10,21,3,20,10,40,-17.34,20.21,-1.22
1034,10,21,3,20,10,45,-25.72,18.04,-1.14
1035,10,21,3,25,10,25,-2.64,9.42,-2.49
1036,10,21,3,25,10,30,-24.79,17.54,-1.15
1037,10,21,3,25,10,35,-24.79,17.54,-1.15
1038,10,21,3,25,10,40,-23.03,23.02,-1.16
1039,10,21,3,25,10,45,-23.11,17.52,-1.16
1040,10,21,3,10,15,25,-41.41,23.62,-1.55
1041,10,21,3,10,15,30,-47.82,27.95,-1.62
1042,10,21,3,10,15,35,-48.18,28.20,-1.67
1043,10,21,3,10,15,40,-33.07,28.26,-2.49
1044,10,21,3,10,15,45,-38.60,26.38,-2.04
1045,10,21,3,15,15,25,-44.21,25.48,-1.72
1046,10,21,3,15,15,30,-48.60,28.49,-1.84
1047,10,21,3,15,15,35,-48.90,28.71,-1.89
1048,10,21,3,15,15,40,-35.17,29.40,-3.07
1049,10,21,3,15,15,45,-40.53,27.56,-2.38
1050,10,21,3,20,15,25,-31.41,17.31,-1.12
1051,10,21,3,20,15,30,-32.99,18.27,-1.11
1052,10,21,3,20,15,35,-32.99,18.27,-1.11
1053,10,21,3,20,15,40,-17.42,20.25,-1.22
1054,10,21,3,20,15,45,-25.72,18.04,-1.14
1055,10,21,3,25,15,25,-20.80,15.36,-1.18
1056,10,21,3,25,15,30,-26.74,18.63,-1.14
1057,10,21,3,25,15,35,-26.74,18.63,-1.14
1058,10,21,3,25,15,40,-25.11,24.08,-1.15
1059,10,21,3,25,15,45,-25.19,18.65,-1.15
1060,10,21,3,10,20,25,-41.41,23.62,-1.55
1061,10,21,3,10,20,30,-47.82,27.95,-1.62
1062,10,21,3,10,20,35,-48.18,28.20,-1.67
1063,10,21,3,10,20,40,-32.84,28.14,-2.51
1064,10,21,3,10,20,45,-38.60,26.38,-2.04
1065,10,21,3,15,20,25,-44.21,25.48,-1.72
1066,10,21,3,15,20,30,-48.60,28.49,-1.84
1067,10,21,3,15,20,35,-48.90,28.71,-1.89
1068,10,21,3,15,20,40,-35.04,29.33,-3.09
1069,10,21,3,15,20,45,-40.53,27.56,-2.38
1070,10,21,3,20,20,25,-31.41,17.31,-1.12
1071,10,21,3,20,20,30,-32.99,18.27,-1.11
1072,10,21,3,20,20,35,-32.99,18.27,-1.11
1073,10,21,3,20,20,40,-17.27,20.17,-1.22
1074,10,21,3,20,20,45,-25.72,18.04,-1.14
1075,10,21,3,25,20,25,-20.80,15.36,-1.18
1076,10,21,3,25,20,30,-26.74,18.63,-1.14
1077,10,21,3,25,20,35,-26.74,18.63,-1.14
1078,10,21,3,25,20,40,-25.11,24.08,-1.15
1079,10,21,3,25,20,45,-25.19,18.65,-1.15
1080,10,21,4,10,10,25,-38.78,22.34,-4.98
1081,10,21,4,10,10,30,-52.52,31.30,-2.72
1082,10,21,4,10,10,35,-52.86,31.55,-2.82
1083,10,21,4,10,10,40,-39.04,31.56,-11.91
1084,10,21,4,10,10,45,-44.22,29.86,-4.92
1085,10,21,4,15,10,25,-36.34,21.46,-9.19
1086,10,21,4,15,10,30,-52.02,30.94,-2.57
1087,10,21,4,15,10,35,-52.02,30.94,-2.57
1088,10,21,4,15,10,40,-38.92,31.49,-6.59
1089,10,21,4,15,10,45,-44.08,29.77,-3.85
1090,10,21,4,20,10,25,-10.95,9.45,-1.35
1091,10,21,4,20,10,30,-32.99,18.27,-1.11
1092,10,21,4,20,10,35,-32.99,18.27,-1.11
1093,10,21,4,20,10,40,-17.34,20.21,-1.22
1094,10,21,4,20,10,45,-25.72,18.04,-1.14
1095,10,21,4,25,10,25,-2.64,9.42,-2.49
1096,10,21,4,25,10,30,-24.79,17.54,-1.15
1097,10,21,4,25,10,35,-24.79,17.54,-1.15
1098,10,21,4,25,10,40,-23.03,23.02,-1.16
1099,10,21,4,25,10,45,-23.11,17.52,-1.16
1100,10,21,4,10,15,25,-42.07,24.05,-1.54
1101,10,21,4,10,15,30,-48.35,28.32,-1.60
1102,10,21,4,10,15,35,-48.71,28.57,-1.65
1103,10,21,4,10,15,40,-33.76,28.63,-2.40
1104,10,21,4,10,15,45,-39.36,26.84,-2.00
1105,10,21,4,15,15,25,-44.31,25.55,-1.71
1106,10,21,4,15,15,30,-48.73,28.59,-1.84
1107,10,21,4,15,15,35,-49.04,28.80,-1.89
1108,10,21,4,15,15,40,-35.27,29.46,-3.06
1109,10,21,4,15,15,45,-40.63,27.62,-2.37
1110,10,21,4,20,15,25,-31.41,17.31,-1.12
1111,10,21,4,20,15,30,-32.99,18.27,-1.11
1112,10,21,4,20,15,35,-32.99,18.27,-1.11
1113,10,21,4,20,15,40,-17.42,20.25,-1.22
1114,10,21,4,20,15,45,-25.72,18.04,-1.14
1115,10,21,4,25,15,25,-20.80,15.36,-1.18
1116,10,21,4,25,15,30,-26.74,18.63,-1.14
1117,10,21,4,25,15,35,-26.74,18.63,-1.14
1118,10,21,4,25,15,40,-25.11,24.08,-1.15
1119,10,21,4,25,15,45,-25.19,18.65,-1.15
1120,10,21,4,10,20,25,-42.07,24.05,-1.54
1121,10,21,4,10,20,30,-48.35,28.32,-1.60
1122,10,21,4,10,20,35,-48.71,28.57,-1.65
1123,10,21,4,10,20,40,-33.61,28.55,-2.44
1124,10,21,4,10,20,45,-39.36,26.84,-2.00
1125,10,21,4,15,20,25,-44.31,25.55,-1.71
1126,10,21,4,15,20,30,-48.73,28.59,-1.84
1127,10,21,4,15,20,35,-49.04,28.80,-1.89
1128,10,21,4,15,20,40,-35.14,29.39,-3.08
1129,10,21,4,15,20,45,-40.63,27.62,-2.37
1130,10,21,4,20,20,25,-31.41,17.31,-1.12
1131,10,21,4,20,20,30,-32.99,18.27,-1.11
1132,10,21,4,20,20,35,-32.99,18.27,-1.11
1133,10,21,4,20,20,40,-17.27,20.17,-1.22
1134,10,21,4,20,20,45,-25.72,18.04,-1.14
1135,10,21,4,25,20,25,-20.80,15.36,-1.18
1136,10,21,4,25,20,30,-26.74,18.63,-1.14
1137,10,21,4,25,20,35,-26.74,18.63,-1.14
1138,10,21,4,25,20,40,-25.11,24.08,-1.15
1139,10,21,4,25,20,45,-25.19,18.65,-1.15
1140,10,21,5,10,10,25,-38.51,22.17,-5.09
1141,10,21,5,10,10,30,-52.28,31.12,-2.74
1142,10,21,5,10,10,35,-52.69,31.42,-2.85
1143,10,21,5,10,10,40,-38.72,31.38,-12.90
1144,10,21,5,10,10,45,-43.96,29.69,-5.02
1145,10,21,5,15,10,25,-30.63,17.98,-15.30
1146,10,21,5,15,10,30,-47.71,27.88,-3.07
1147,10,21,5,15,10,35,-47.71,27.88,-3.07
1148,10,21,5,15,10,40,-33.49,28.49,-870.30
1149,10,21,5,15,10,45,-39.11,26.69,-6.44
1150,10,21,5,20,10,25,-10.95,9.45,-1.35
1151,10,21,5,20,10,30,-32.99,18.27,-1.11
1152,10,21,5,20,10,35,-32.99,18.27,-1.11
1153,10,21,5,20,10,40,-17.34,20.21,-1.22
1154,10,21,5,20,10,45,-25.72,18.04,-1.14
1155,10,21,5,25,10,25,-2.64,9.42,-2.49
1156,10,21,5,25,10,30,-24.79,17.54,-1.15
1157,10,21,5,25,10,35,-24.79,17.54,-1.15
1158,10,21,5,25,10,40,-23.03,23.02,-1.16
1159,10,21,5,25,10,45,-23.11,17.52,-1.16
1160,10,21,5,10,15,25,-41.81,23.88,-1.54
1161,10,21,5,10,15,30,-48.11,28.15,-1.61
1162,10,21,5,10,15,35,-48.54,28.45,-1.66
1163,10,21,5,10,15,40,-33.56,28.52,-2.45
1164,10,21,5,10,15,45,-39.09,26.68,-2.02
1165,10,21,5,15,15,25,-39.38,22.29,-1.90
1166,10,21,5,15,15,30,-44.16,25.44,-2.04
1167,10,21,5,15,15,35,-44.47,25.66,-2.10
1168,10,21,5,15,15,40,-29.53,26.37,-5.21
1169,10,21,5,15,15,45,-35.38,24.46,-3.04
1170,10,21,5,20,15,25,-31.41,17.31,-1.12
1171,10,21,5,20,15,30,-32.99,18.27,-1.11
1172,10,21,5,20,15,35,-32.99,18.27,-1.11
1173,10,21,5,20,15,40,-17.42,20.25,-1.22
1174,10,21,5,20,15,45,-25.72,18.04,-1.14
1175,10,21,5,25,15,25,-20.80,15.36,-1.18
1176,10,21,5,25,15,30,-26.74,18.63,-1.14
1177,10,21,5,25,15,35,-26.74,18.63,-1.14
1178,10,21,5,25,15,40,-25.11,24.08,-1.15
1179,10,21,5,25,15,45,-25.19,18.65,-1.15
1180,10,21,5,10,20,25,-41.81,23.88,-1.54
1181,10,21,5,10,20,30,-48.11,28.15,-1.61
1182,10,21,5,10,20,35,-48.54,28.45,-1.66
1183,10,21,5,10,20,40,-33.33,28.40,-2.47
1184,10,21,5,10,20,45,-39.09,26.68,-2.02
1185,10,21,5,15,20,25,-39.38,22.29,-1.90
1186,10,21,5,15,20,30,-44.16,25.44,-2.04
1187,10,21,5,15,20,35,-44.47,25.66,-2.10
1188,10,21,5,15,20,40,-29.40,26.30,-5.29
1189,10,21,5,15,20,45,-35.38,24.46,-3.04
1190,10,21,5,20,20,25,-31.41,17.31,-1.12
1191,10,21,5,20,20,30,-32.99,18.27,-1.11
1192,10,21,5,20,20,35,-32.99,18.27,-1.11
1193,10,21,5,20,20,40,-17.27,20.17,-1.22
1194,10,21,5,20,20,45,-25.72,18.04,-1.14
1195,10,21,5,25,20,25,-20.80,15.36,-1.18
1196,10,21,5,25,20,30,-26.74,18.63,-1.14
1197,10,21,5,25,20,35,-26.74,18.63,-1.14
1198,10,21,5,25,20,40,-25.11,24.08,-1.15
1199,10,21,5,25,20,45,-25.19,18.65,-1.15
1200,10,28,2,10,10,25,-39.21,22.52,-5.52
1201,10,28,2,10,10,30,-54.76,32.95,-2.35
1202,10,28,2,10,10,35,-54.76,32.95,-2.35
1203,10,28,2,10,10,40,-45.35,36.07,-3.50
1204,10,28,2,10,10,45,-46.79,31.68,-3.23
1205,10,28,2,15,10,25,-38.06,21.78,-6.52
1206,10,28,2,15,10,30,-53.79,32.23,-2.41
1207,10,28,2,15,10,35,-53.79,32.23,-2.41
1208,10,28,2,15,10,40,-44.26,35.43,-3.77
1209,10,28,2,15,10,45,-45.71,30.99,-3.45
1210,10,28,2,20,10,25,-14.23,9.42,-1.27
1211,10,28,2,20,10,30,-35.78,20.00,-1.10
1212,10,28,2,20,10,35,-35.78,20.00,-1.10
1213,10,28,2,20,10,40,-25.27,25.15,-1.15
1214,10,28,2,20,10,45,-27.19,19.99,-1.14
1215,10,28,2,25,10,25,-2.64,9.42,-2.49
1216,10,28,2,25,10,30,-25.27,19.01,-1.15
1217,10,28,2,25,10,35,-27.12,20.03,-1.14
1218,10,28,2,25,10,40,-25.28,25.16,-1.15
1219,10,28,2,25,10,45,-27.12,20.03,-1.14
1220,10,28,2,10,15,25,-47.84,27.96,-1.62
1221,10,28,2,10,15,30,-51.26,30.38,-1.76
1222,10,28,2,10,15,35,-52.20,31.07,-1.89
1223,10,28,2,10,15,40,-42.75,34.56,-2.60
1224,10,28,2,10,15,45,-44.21,30.04,-2.45
1225,10,28,2,15,15,25,-46.85,27.28,-1.64
1226,10,28,2,15,15,30,-50.26,29.67,-1.79
1227,10,28,2,15,15,35,-51.21,30.35,-1.93
1228,10,28,2,15,15,40,-41.57,33.88,-2.72
1229,10,28,2,15,15,45,-43.05,29.30,-2.56
1230,10,28,2,20,15,25,-33.91,18.84,-1.11
1231,10,28,2,20,15,30,-35.78,20.00,-1.10
1232,10,28,2,20,15,35,-35.78,20.00,-1.10
1233,10,28,2,20,15,40,-25.27,25.15,-1.15
1234,10,28,2,20,15,45,-27.19,19.99,-1.14
1235,10,28,2,25,15,25,-20.80,15.36,-1.18
1236,10,28,2,25,15,30,-27.12,20.03,-1.14
1237,10,28,2,25,15,35,-27.12,20.03,-1.14
1238,10,28,2,25,15,40,-25.28,25.16,-1.15
1239,10,28,2,25,15,45,-27.12,20.03,-1.14
1240,10,28,2,10,20,25,-47.84,27.96,-1.62
1241,10,28,2,10,20,30,-51.26,30.38,-1.76
1242,10,28,2,10,20,35,-52.20,31.07,-1.89
1243,10,28,2,10,20,40,-42.75,34.56,-2.60
1244,10,28,2,10,20,45,-44.21,30.04,-2.45
1245,10,28,2,15,20,25,-46.85,27.28,-1.64
1246,10,28,2,15,20,30,-50.26,29.67,-1.79
1247,10,28,2,15,20,35,-51.21,30.35,-1.93
1248,10,28,2,15,20,40,-41.57,33.88,-2.72
1249,10,28,2,15,20,45,-43.05,29.30,-2.56
1250,10,28,2,20,20,25,-33.91,18.84,-1.11
1251,10,28,2,20,20,30,-35.78,20.00,-1.10
1252,10,28,2,20,20,35,-35.78,20.00,-1.10
1253,10,28,2,20,20,40,-25.27,25.15,-1.15
1254,10,28,2,20,20,45,-27.19,19.99,-1.14
1255,10,28,2,25,20,25,-20.80,15.36,-1.18
1256,10,28,2,25,20,30,-27.12,20.03,-1.14
1257,10,28,2,25,20,35,-27.12,20.03,-1.14
1258,10,28,2,25,20,40,-25.28,25.16,-1.15
1259,10,28,2,25,20,45,-27.12,20.03,-1.14
1260,10,28,3,10,10,25,-39.21,22.52,-5.52
1261,10,28,3,10,10,30,-54.76,32.95,-2.35
1262,10,28,3,10,10,35,-54.76,32.95,-2.35
1263,10,28,3,10,10,40,-45.35,36.07,-3.50
1264,10,28,3,10,10,45,-46.79,31.68,-3.23
1265,10,28,3,15,10,25,-38.06,21.78,-6.52
1266,10,28,3,15,10,30,-53.79,32.23,-2.41
1267,10,28,3,15,10,35,-53.79,32.23,-2.41
1268,10,28,3,15,10,40,-44.26,35.43,-3.77
1269,10,28,3,15,10,45,-45.71,30.99,-3.45
1270,10,28,3,20,10,25,-14.23,9.42,-1.27
1271,10,28,3,20,10,30,-35.78,20.00,-1.10
1272,10,28,3,20,10,35,-35.78,20.00,-1.10
1273,10,28,3,20,10,40,-25.27,25.15,-1.15
1274,10,28,3,20,10,45,-27.19,19.99,-1.14
1275,10,28,3,25,10,25,-2.64,9.42,-2.49
1276,10,28,3,25,10,30,-25.27,19.01,-1.15
1277,10,28,3,25,10,35,-27.12,20.03,-1.14
1278,10,28,3,25,10,40,-25.28,25.16,-1.15
1279,10,28,3,25,10,45,-27.12,20.03,-1.14
1280,10,28,3,10,15,25,-47.84,27.96,-1.62
1281,10,28,3,10,15,30,-51.26,30.38,-1.76
1282,10,28,3,10,15,35,-52.20,31.07,-1.89
1283,10,28,3,10,15,40,-42.75,34.56,-2.60
1284,10,28,3,10,15,45,-44.21,30.04,-2.45
1285,10,28,3,15,15,25,-46.85,27.28,-1.64
1286,10,28,3,15,15,30,-50.26,29.67,-1.79
1287,10,28,3,15,15,35,-51.21,30.35,-1.93
1288,10,28,3,15,15,40,-41.57,33.88,-2.72
1289,10,28,3,15,15,45,-43.05,29.30,-2.56
1290,10,28,3,20,15,25,-33.91,18.84,-1.11
1291,10,28,3,20,15,30,-35.78,20.00,-1.10
1292,10,28,3,20,15,35,-35.78,20.00,-1.10
1293,10,28,3,20,15,40,-25.27,25.15,-1.15
1294,10,28,3,20,15,45,-27.19,19.99,-1.14
1295,10,28,3,25,15,25,-20.80,15.36,-1.18
1296,10,28,3,25,15,30,-27.12,20.03,-1.14
1297,10,28,3,25,15,35,-27.12,20.03,-1.14
1298,10,28,3,25,15,40,-25.28,25.16,-1.15
1299,10,28,3,25,15,45,-27.12,20.03,-1.14
1300,10,28,3,10,20,25,-47.84,27.96,-1.62
1301,10,28,3,10,20,30,-51.26,30.38,-1.76
1302,10,28,3,10,20,35,-52.20,31.07,-1.89
1303,10,28,3,10,20,40,-42.75,34.56,-2.60
1304,10,28,3,10,20,45,-44.21,30.04,-2.45
1305,10,28,3,15,20,25,-46.85,27.28,-1.64
1306,10,28,3,15,20,30,-50.26,29.67,-1.79
1307,10,28,3,15,20,35,-51.21,30.35,-1.93
1308,10,28,3,15,20,40,-41.57,33.88,-2.72
1309,10,28,3,15,20,45,-43.05,29.30,-2.56
1310,10,28,3,20,20,25,-33.91,18.84,-1.11
1311,10,28,3,20,20,30,-35.78,20.00,-1.10
1312,10,28,3,20,20,35,-35.78,20.00,-1.10
1313,10,28,3,20,20,40,-25.27,25.15,-1.15
1314,10,28,3,20,20,45,-27.19,19.99,-1.14
1315,10,28,3,25,20,25,-20.80,15.36,-1.18
1316,10,28,3,25,20,30,-27.12,20.03,-1.14
1317,10,28,3,25,20,35,-27.12,20.03,-1.14
1318,10,28,3,25,20,40,-25.28,25.16,-1.15
1319,10,28,3,25,20,45,-27.12,20.03,-1.14
1320,10,28,4,10,10,25,-39.91,22.97,-5.09
1321,10,28,4,10,10,30,-55.27,33.34,-2.32
1322,10,28,4,10,10,35,-55.27,33.34,-2.32
1323,10,28,4,10,10,40,-45.97,36.44,-3.37
1324,10,28,4,10,10,45,-47.39,32.07,-3.13
1325,10,28,4,15,10,25,-38.16,21.84,-6.44
1326,10,28,4,15,10,30,-53.88,32.29,-2.41
1327,10,28,4,15,10,35,-53.88,32.29,-2.41
1328,10,28,4,15,10,40,-44.36,35.49,-3.75
1329,10,28,4,15,10,45,-45.80,31.05,-3.43
1330,10,28,4,20,10,25,-14.23,9.42,-1.27
1331,10,28,4,20,10,30,-35.78,20.00,-1.10
1332,10,28,4,20,10,35,-35.78,20.00,-1.10
1333,10,28,4,20,10,40,-25.27,25.15,-1.15
1334,10,28,4,20,10,45,-27.19,19.99,-1.14
1335,10,28,4,25,10,25,-2.64,9.42,-2.49
1336,10,28,4,25,10,30,-25.27,19.01,-1.15
1337,10,28,4,25,10,35,-27.12,20.03,-1.14
1338,10,28,4,25,10,40,-25.28,25.16,-1.15
1339,10,28,4,25,10,45,-27.12,20.03,-1.14
1340,10,28,4,10,15,25,-48.42,28.37,-1.60
1341,10,28,4,10,15,30,-51.80,30.77,-1.74
1342,10,28,4,10,15,35,-52.74,31.46,-1.87
1343,10,28,4,10,15,40,-43.38,34.92,-2.53
1344,10,28,4,10,15,45,-44.83,30.43,-2.40
1345,10,28,4,15,15,25,-46.94,27.34,-1.64
1346,10,28,4,15,15,30,-50.35,29.73,-1.78
1347,10,28,4,15,15,35,-51.30,30.41,-1.93
1348,10,28,4,15,15,40,-41.66,33.93,-2.72
1349,10,28,4,15,15,45,-43.14,29.36,-2.55
1350,10,28,4,20,15,25,-33.91,18.84,-1.11
1351,10,28,4,20,15,30,-35.78,20.00,-1.10
1352,10,28,4,20,15,35,-35.78,20.00,-1.10
1353,10,28,4,20,15,40,-25.27,25.15,-1.15
1354,10,28,4,20,15,45,-27.19,19.99,-1.14
1355,10,28,4,25,15,25,-20.80,15.36,-1.18
1356,10,28,4,25,15,30,-27.12,20.03,-1.14
1357,10,28,4,25,15,35,-27.12,20.03,-1.14
1358,10,28,4,25,15,40,-25.28,25.16,-1.15
1359,10,28,4,25,15,45,-27.12,20.03,-1.14
1360,10,28,4,10,20,25,-48.42,28.37,-1.60
1361,10,28,4,10,20,30,-51.80,30.77,-1.74
1362,10,28,4,10,20,35,-52.74,31.46,-1.87
1363,10,28,4,10,20,40,-43.38,34.92,-2.53
1364,10,28,4,10,20,45,-44.83,30.43,-2.40
1365,10,28,4,15,20,25,-46.94,27.34,-1.64
1366,10,28,4,15,20,30,-50.35,29.73,-1.78
1367,10,28,4,15,20,35,-51.30,30.41,-1.93
1368,10,28,4,15,20,40,-41.66,33.93,-2.72
1369,10,28,4,15,20,45,-43.14,29.36,-2.55
1370,10,28,4,20,20,25,-33.91,18.84,-1.11
1371,10,28,4,20,20,30,-35.78,20.00,-1.10
1372,10,28,4,20,20,35,-35.78,20.00,-1.10
1373,10,28,4,20,20,40,-25.27,25.15,-1.15
1374,10,28,4,20,20,45,-27.19,19.99,-1.14
1375,10,28,4,25,20,25,-20.80,15.36,-1.18
1376,10,28,4,25,20,30,-27.12,20.03,-1.14
1377,10,28,4,25,20,35,-27.12,20.03,-1.14
1378,10,28,4,25,20,40,-25.28,25.16,-1.15
1379,10,28,4,25,20,45,-27.12,20.03,-1.14
1380,10,28,5,10,10,25,-39.71,22.84,-5.27
1381,10,28,5,10,10,30,-55.04,33.16,-2.33
1382,10,28,5,10,10,35,-55.04,33.16,-2.33
1383,10,28,5,10,10,40,-45.79,36.33,-3.43
1384,10,28,5,10,10,45,-47.14,31.91,-3.16
1385,10,28,5,15,10,25,-31.97,18.00,-53.81
1386,10,28,5,15,10,30,-49.44,29.09,-2.83
1387,10,28,5,15,10,35,-49.44,29.09,-2.83
1388,10,28,5,15,10,40,-39.02,32.44,-6.50
1389,10,28,5,15,10,45,-40.63,27.81,-5.31
1390,10,28,5,20,10,25,-14.23,9.42,-1.27
1391,10,28,5,20,10,30,-35.78,20.00,-1.10
1392,10,28,5,20,10,35,-35.78,20.00,-1.10
1393,10,28,5,20,10,40,-25.27,25.15,-1.15
1394,10,28,5,20,10,45,-27.19,19.99,-1.14
1395,10,28,5,25,10,25,-2.64,9.42,-2.49
1396,10,28,5,25,10,30,-25.27,19.01,-1.15
1397,10,28,5,25,10,35,-27.12,20.03,-1.14
1398,10,28,5,25,10,40,-25.28,25.16,-1.15
1399,10,28,5,25,10,45,-27.12,20.03,-1.14
1400,10,28,5,10,15,25,-48.28,28.27,-1.61
1401,10,28,5,10,15,30,-51.62,30.64,-1.75
1402,10,28,5,10,15,35,-52.56,31.33,-1.89
1403,10,28,5,10,15,40,-43.13,34.77,-2.55
1404,10,28,5,10,15,45,-44.58,30.27,-2.41
1405,10,28,5,15,15,25,-41.65,23.77,-1.80
1406,10,28,5,15,15,30,-45.56,26.39,-1.97
1407,10,28,5,15,15,35,-46.62,27.12,-2.16
1408,10,28,5,15,15,40,-36.07,30.82,-3.82
1409,10,28,5,15,15,45,-37.72,26.04,-3.38
1410,10,28,5,20,15,25,-33.91,18.84,-1.11
1411,10,28,5,20,15,30,-35.78,20.00,-1.10
1412,10,28,5,20,15,35,-35.78,20.00,-1.10
1413,10,28,5,20,15,40,-25.27,25.15,-1.15
1414,10,28,5,20,15,45,-27.19,19.99,-1.14
1415,10,28,5,25,15,25,-20.80,15.36,-1.18
1416,10,28,5,25,15,30,-27.12,20.03,-1.14
1417,10,28,5,25,15,35,-27.12,20.03,-1.14
1418,10,28,5,25,15,40,-25.28,25.16,-1.15
1419,10,28,5,25,15,45,-27.12,20.03,-1.14
1420,10,28,5,10,20,25,-48.28,28.27,-1.61
1421,10,28,5,10,20,30,-51.62,30.64,-1.75
1422,10,28,5,10,20,35,-52.56,31.33,-1.89
1423,10,28,5,10,20,40,-43.13,34.77,-2.55
1424,10,28,5,10,20,45,-44.58,30.27,-2.41
1425,10,28,5,15,20,25,-41.65,23.77,-1.80
1426,10,28,5,15,20,30,-45.56,26.39,-1.97
1427,10,28,5,15,20,35,-46.62,27.12,-2.16
1428,10,28,5,15,20,40,-36.07,30.82,-3.82
1429,10,28,5,15,20,45,-37.72,26.04,-3.38
1430,10,28,5,20,20,25,-33.91,18.84,-1.11
1431,10,28,5,20,20,30,-35.78,20.00,-1.10
1432,10,28,5,20,20,35,-35.78,20.00,-1.10
1433,10,28,5,20,20,40,-25.27,25.15,-1.15
1434,10,28,5,20,20,45,-27.19,19.99,-1.14
1435,10,28,5,25,20,25,-20.80,15.36,-1.18
1436,10,28,5,25,20,30,-27.12,20.03,-1.14
1437,10,28,5,25,20,35,-27.12,20.03,-1.14
1438,10,28,5,25,20,40,-25.28,25.16,-1.15
1439,10,28,5,25,20,45,-27.12,20.03,-1.14
1440,15,14,2,10,10,25,-21.09,21.16,-3.43
1441,15,14,2,10,10,30,-23.06,23.19,-3.95
1442,15,14,2,10,10,35,-24.51,24.03,-4.13
1443,15,14,2,10,10,40,-24.50,24.46,-4.52
1444,15,14,2,10,10,45,-33.49,24.13,-2.31
1445,15,14,2,15,10,25,-4.29,18.18,-1.12
1446,15,14,2,15,10,30,-6.39,19.57,-1.82
1447,15,14,2,15,10,35,-7.59,20.06,-2.33
1448,15,14,2,15,10,40,-12.54,20.49,-77.34
1449,15,14,2,15,10,45,-22.07,20.30,-2.72
1450,15,14,2,20,10,25,19.13,14.17,0.74
1451,15,14,2,20,10,30,18.72,15.75,0.71
1452,15,14,2,20,10,35,17.07,16.40,0.67
1453,15,14,2,20,10,40,2.81,16.96,-0.20
1454,15,14,2,20,10,45,-16.02,16.82,-1.52
1455,15,14,2,25,10,25,0.49,10.09,-7.04
1456,15,14,2,25,10,30,0.49,10.09,-7.04
1457,15,14,2,25,10,35,0.49,10.09,-7.04
1458,15,14,2,25,10,40,-7.95,9.43,-1.49
1459,15,14,2,25,10,45,-21.51,11.49,-1.17
1460,15,14,2,10,15,25,-13.60,18.02,-5.27
1461,15,14,2,10,15,30,-12.58,17.96,-9.26
1462,15,14,2,10,15,35,-11.90,17.94,-28.93
1463,15,14,2,10,15,40,-12.03,17.93,-98.36
1464,15,14,2,10,15,45,-31.28,17.98,-1.75
1465,15,14,2,15,15,25,-0.91,11.04,-1.21
1466,15,14,2,15,15,30,-3.13,11.08,-3.00
1467,15,14,2,15,15,35,-4.72,11.06,-6.75
1468,15,14,2,15,15,40,-10.65,11.03,-3.39
1469,15,14,2,15,15,45,-30.17,16.59,-1.41
1470,15,14,2,20,15,25,-1.26,9.49,-47.19
