,vol_window,vol_roc_period,price_lookback,sma_window,return,dd,sharpe
605,30,4,6,21,-2.30,10.93,-0.11
606,30,4,6,28,-9.21,12.28,-0.38
607,30,4,6,35,-27.71,22.69,-3.37
608,30,4,7,14,10.03,4.21,0.59
609,30,4,7,21,10.03,4.21,0.59
610,30,4,7,28,-10.22,11.64,-0.46
611,30,4,7,35,-25.27,19.45,-2.72
612,30,4,8,14,7.58,5.28,0.43
613,30,4,8,21,7.58,5.28,0.43
614,30,4,8,28,7.58,5.28,0.43
615,30,4,8,35,-25.27,19.45,-2.72
616,30,4,9,14,20.26,7.07,0.79
617,30,4,9,21,15.47,3.70,0.53
618,30,4,9,28,15.47,3.70,0.53
619,30,4,9,35,-25.27,19.45,-2.72
620,30,4,10,14,47.15,46.15,0.67
621,30,4,10,21,47.15,46.15,0.67
622,30,4,10,28,1.90,6.41,-0.09
623,30,4,10,35,-28.83,17.19,-4.53
624,30,5,5,14,26.75,3.13,2.87
625,30,5,5,21,1.45,12.82,-0.06
626,30,5,5,28,-1.17,13.00,-0.18
627,30,5,5,35,-17.93,21.70,-6.40
628,30,5,6,14,28.76,3.26,2.03
629,30,5,6,21,5.30,12.09,0.08
630,30,5,6,28,-26.93,18.80,-10.66
631,30,5,6,35,-19.46,20.49,-5.15
632,30,5,7,14,10.03,4.21,0.59
633,30,5,7,21,10.03,4.21,0.59
634,30,5,7,28,-32.20,17.73,-11.22
635,30,5,7,35,-25.27,19.45,-2.72
636,30,5,8,14,7.58,5.28,0.43
637,30,5,8,21,7.58,5.28,0.43
638,30,5,8,28,-32.20,17.73,-11.22
639,30,5,8,35,-25.27,19.45,-2.72
640,30,5,9,14,20.26,7.07,0.79
641,30,5,9,21,15.47,3.70,0.53
642,30,5,9,28,-32.20,17.73,-11.22
643,30,5,9,35,-32.40,17.85,-12.21
644,30,5,10,14,47.15,46.15,0.67
645,30,5,10,21,47.15,46.15,0.67
646,30,5,10,28,1.90,6.41,-0.09
647,30,5,10,35,-28.83,17.19,-4.53
648,30,6,5,14,30.04,3.26,2.34
649,30,6,5,21,6.35,11.67,0.11
650,30,6,5,28,-1.17,13.00,-0.18
651,30,6,5,35,-18.66,20.11,-6.13
652,30,6,6,14,28.76,3.26,2.03
653,30,6,6,21,5.30,12.09,0.08
654,30,6,6,28,-26.93,18.80,-10.66
655,30,6,6,35,-19.46,20.49,-5.15
656,30,6,7,14,18.39,4.21,5.54
657,30,6,7,21,21.16,4.21,622.73
658,30,6,7,28,-25.35,17.73,-6.17
659,30,6,7,35,-17.72,19.45,-8.08
660,30,6,8,14,15.76,5.28,16.73
661,30,6,8,21,15.76,5.28,16.73
662,30,6,8,28,-27.05,17.75,-11.28
663,30,6,8,35,-27.26,17.87,-10.43
664,30,6,9,14,20.26,7.07,0.79
665,30,6,9,21,15.47,3.70,0.53
666,30,6,9,28,-32.82,18.04,-24.36
667,30,6,9,35,-32.82,18.04,-24.36
668,30,6,10,14,47.15,46.15,0.67
669,30,6,10,21,47.15,46.15,0.67
670,30,6,10,28,1.90,6.41,-0.09
671,30,6,10,35,-28.83,17.19,-4.53
672,30,7,5,14,30.04,3.26,2.34
673,30,7,5,21,6.35,11.67,0.11
674,30,7,5,28,-1.17,13.00,-0.18
675,30,7,5,35,-18.66,20.11,-6.13
676,30,7,6,14,21.21,4.09,3.53
677,30,7,6,21,-2.14,13.42,-0.21
678,30,7,6,28,-26.93,18.80,-10.66
679,30,7,6,35,-19.46,20.49,-5.15
680,30,7,7,14,18.39,4.21,5.54
681,30,7,7,21,21.16,4.21,622.73
682,30,7,7,28,-25.35,17.73,-6.17
683,30,7,7,35,-25.56,17.85,-5.90
684,30,7,8,14,15.76,5.28,16.73
685,30,7,8,21,15.76,5.28,16.73
686,30,7,8,28,-27.72,18.06,-7.03
687,30,7,8,35,-27.72,18.06,-7.03
688,30,7,9,14,28.55,7.07,1.76
689,30,7,9,21,23.43,3.70,1.23
690,30,7,9,28,23.43,3.70,1.23
691,30,7,9,35,-23.93,17.19,-15.39
692,30,7,10,14,47.15,46.15,0.67
693,30,7,10,21,47.15,46.15,0.67
694,30,7,10,28,1.90,6.41,-0.09
695,30,7,10,35,1.90,6.41,-0.09
696,30,8,5,14,30.04,3.26,2.34
697,30,8,5,21,6.35,11.67,0.11
698,30,8,5,28,-1.17,13.00,-0.18
699,30,8,5,35,-18.66,20.11,-6.13
700,30,8,6,14,21.21,4.09,3.53
701,30,8,6,21,-2.14,13.42,-0.21
702,30,8,6,28,-26.93,18.80,-10.66
703,30,8,6,35,-27.14,18.92,-9.90
704,30,8,7,14,18.39,4.21,5.54
705,30,8,7,21,21.16,4.21,622.73
706,30,8,7,28,-26.03,18.04,-4.59
707,30,8,7,35,-26.03,18.04,-4.59
708,30,8,8,14,15.76,5.28,16.73
709,30,8,8,21,15.76,5.28,16.73
710,30,8,8,28,15.76,5.28,16.73
711,30,8,8,35,-23.43,17.21,-21.86
712,30,8,9,14,28.55,7.07,1.76
713,30,8,9,21,23.43,3.70,1.23
714,30,8,9,28,23.43,3.70,1.23
715,30,8,9,35,-21.22,16.98,-8.09
716,30,8,10,14,49.23,46.15,0.71
717,30,8,10,21,49.23,46.15,0.71
718,30,8,10,28,3.34,7.95,-0.02
719,30,8,10,35,3.34,7.95,-0.02
720,30,9,5,14,30.04,3.26,2.34
721,30,9,5,21,6.35,11.67,0.11
722,30,9,5,28,-1.17,13.00,-0.18
723,30,9,5,35,7.03,9.26,0.19
724,30,9,6,14,18.59,4.21,6.08
725,30,9,6,21,18.59,4.21,6.08
726,30,9,6,28,-3.23,12.79,-0.30
727,30,9,6,35,-0.50,10.91,-0.27
728,30,9,7,14,18.39,4.21,5.54
729,30,9,7,21,21.16,4.21,622.73
730,30,9,7,28,-1.14,11.64,-0.23
731,30,9,7,35,-21.63,17.19,-34.30
732,30,9,8,14,15.76,5.28,16.73
733,30,9,8,21,15.76,5.28,16.73
734,30,9,8,28,15.76,5.28,16.73
735,30,9,8,35,-20.70,16.99,-9.69
736,30,9,9,14,28.55,7.07,1.76
737,30,9,9,21,23.43,3.70,1.23
738,30,9,9,28,23.43,3.70,1.23
739,30,9,9,35,23.43,3.70,1.23
740,30,9,10,14,49.23,46.15,0.71
741,30,9,10,21,49.23,46.15,0.71
742,30,9,10,28,3.34,7.95,-0.02
743,30,9,10,35,3.34,7.95,-0.02
744,30,10,5,14,26.75,3.13,2.87
745,30,10,5,21,1.45,12.82,-0.06
746,30,10,5,28,19.77,4.21,12.23
747,30,10,5,35,7.03,9.26,0.19
748,30,10,6,14,28.76,3.26,2.03
749,30,10,6,21,5.30,12.09,0.08
750,30,10,6,28,-3.23,12.79,-0.30
751,30,10,6,35,-0.50,10.91,-0.27
752,30,10,7,14,18.39,4.21,5.54
753,30,10,7,21,21.16,4.21,622.73
754,30,10,7,28,-1.14,11.64,-0.23
755,30,10,7,35,1.65,9.73,-0.16
756,30,10,8,14,15.76,5.28,16.73
757,30,10,8,21,15.76,5.28,16.73
758,30,10,8,28,15.76,5.28,16.73
759,30,10,8,35,-0.67,9.75,-0.27
760,30,10,9,14,28.55,7.07,1.76
761,30,10,9,21,23.43,3.70,1.23
762,30,10,9,28,23.43,3.70,1.23
763,30,10,9,35,23.43,3.70,1.23
764,30,10,10,14,49.23,46.15,0.71
765,30,10,10,21,49.23,46.15,0.71
766,30,10,10,28,3.34,7.95,-0.02
767,30,10,10,35,3.34,7.95,-0.02
768,35,3,5,14,26.75,3.13,2.87
769,35,3,5,21,-28.98,19.90,-4.81
770,35,3,5,28,-30.95,21.01,-3.87
771,35,3,5,35,-38.62,25.53,-2.43
772,35,3,6,14,28.76,3.26,2.03
773,35,3,6,21,-28.72,21.54,-6.64
774,35,3,6,28,-28.72,21.54,-6.64
775,35,3,6,35,-28.72,21.54,-6.64
776,35,3,7,14,18.39,4.21,5.54
777,35,3,7,21,21.16,4.21,622.73
778,35,3,7,28,-25.35,17.73,-6.17
779,35,3,7,35,-20.37,22.68,-33.51
780,35,3,8,14,15.76,5.28,16.73
781,35,3,8,21,15.76,5.28,16.73
782,35,3,8,28,-25.48,16.86,-14.78
783,35,3,8,35,-25.69,16.99,-13.23
784,35,3,9,14,23.43,3.70,1.23
785,35,3,9,21,23.43,3.70,1.23
786,35,3,9,28,-26.90,17.38,-19.74
787,35,3,9,35,-27.11,17.50,-17.17
788,35,3,10,14,49.23,46.15,0.71
789,35,3,10,21,49.23,46.15,0.71
790,35,3,10,28,-29.91,18.52,-17.77
791,35,3,10,35,-24.07,20.90,-3.16
792,35,4,5,14,30.04,3.26,2.34
793,35,4,5,21,-28.01,21.16,-5.54
794,35,4,5,28,-28.01,21.16,-5.54
795,35,4,5,35,-28.01,21.16,-5.54
796,35,4,6,14,28.76,3.26,2.03
797,35,4,6,21,5.30,12.09,0.08
798,35,4,6,28,-26.93,18.80,-10.66
799,35,4,6,35,-22.06,23.68,-10.09
800,35,4,7,14,18.39,4.21,5.54
801,35,4,7,21,21.16,4.21,622.73
802,35,4,7,28,-23.73,16.85,-6.91
803,35,4,7,35,-17.37,19.28,-7.12
804,35,4,8,14,15.76,5.28,16.73
805,35,4,8,21,15.76,5.28,16.73
806,35,4,8,28,-26.42,17.39,-14.33
807,35,4,8,35,-20.29,19.81,-5.02
808,35,4,9,14,28.55,7.07,1.76
809,35,4,9,21,23.43,3.70,1.23
810,35,4,9,28,-26.12,16.94,-12.22
811,35,4,9,35,-19.96,19.37,-5.33
812,35,4,10,14,49.23,46.15,0.71
813,35,4,10,21,49.23,46.15,0.71
814,35,4,10,28,-14.10,9.93,-1.07
815,35,4,10,35,-26.51,16.57,-12.17
816,35,5,5,14,30.04,3.26,2.34
817,35,5,5,21,6.35,11.67,0.11
818,35,5,5,28,-1.17,13.00,-0.18
819,35,5,5,35,-21.29,23.32,-14.60
820,35,5,6,14,21.21,4.09,3.53
821,35,5,6,21,-2.14,13.42,-0.21
822,35,5,6,28,-25.35,17.93,-13.70
823,35,5,6,35,-19.12,20.33,-4.75
824,35,5,7,14,18.39,4.21,5.54
825,35,5,7,21,21.16,4.21,622.73
826,35,5,7,28,-24.70,17.38,-6.96
827,35,5,7,35,-18.42,19.79,-7.91
828,35,5,8,14,15.76,5.28,16.73
829,35,5,8,21,15.76,5.28,16.73
830,35,5,8,28,-25.63,16.95,-9.77
831,35,5,8,35,-19.43,19.38,-5.97
832,35,5,9,14,28.55,7.07,1.76
833,35,5,9,21,23.43,3.70,1.23
834,35,5,9,28,-9.46,9.93,-0.58
835,35,5,9,35,-22.54,14.95,-3.70
836,35,5,10,14,49.23,46.15,0.71
837,35,5,10,21,49.23,46.15,0.71
838,35,5,10,28,-16.69,11.09,-1.06
839,35,5,10,35,-28.52,17.64,-6.83
840,35,6,5,14,22.41,4.09,4.90
841,35,6,5,21,-1.17,13.00,-0.18
842,35,6,5,28,-1.17,13.00,-0.18
843,35,6,5,35,-18.31,19.94,-5.56
844,35,6,6,14,21.21,4.09,3.53
845,35,6,6,21,-2.14,13.42,-0.21
846,35,6,6,28,-26.29,18.45,-13.35
847,35,6,6,35,-20.15,20.84,-5.15
848,35,6,7,14,18.39,4.21,5.54
849,35,6,7,21,21.16,4.21,622.73
850,35,6,7,28,-23.89,16.94,-5.50
851,35,6,7,35,-17.55,19.37,-11.38
852,35,6,8,14,15.76,5.28,16.73
853,35,6,8,21,15.76,5.28,16.73
854,35,6,8,28,-8.86,9.93,-0.53
855,35,6,8,35,-22.03,14.96,-3.35
856,35,6,9,14,28.55,7.07,1.76
857,35,6,9,21,23.43,3.70,1.23
858,35,6,9,28,-12.19,11.02,-0.63
859,35,6,9,35,-24.65,16.04,-3.04
860,35,6,10,14,49.23,46.15,0.71
861,35,6,10,21,49.23,46.15,0.71
862,35,6,10,28,3.34,7.95,-0.02
863,35,6,10,35,-23.30,16.25,-24.63
864,35,7,5,14,19.77,4.21,12.23
865,35,7,5,21,19.77,4.21,12.23
866,35,7,5,28,19.77,4.21,12.23
867,35,7,5,35,-19.35,20.46,-6.09
868,35,7,6,14,18.59,4.21,6.08
869,35,7,6,21,18.59,4.21,6.08
870,35,7,6,28,-25.50,18.02,-9.27
871,35,7,6,35,-19.30,20.41,-6.17
872,35,7,7,14,18.39,4.21,5.54
873,35,7,7,21,21.16,4.21,622.73
874,35,7,7,28,-6.72,9.93,-0.39
875,35,7,7,35,-20.20,14.95,-2.43
876,35,7,8,14,15.76,5.28,16.73
877,35,7,8,21,15.76,5.28,16.73
878,35,7,8,28,-8.86,9.93,-0.53
879,35,7,8,35,-22.03,14.96,-3.35
880,35,7,9,14,28.55,7.07,1.76
881,35,7,9,21,23.43,3.70,1.23
882,35,7,9,28,-9.46,9.93,-0.58
883,35,7,9,35,-22.54,14.95,-3.70
884,35,7,10,14,49.23,46.15,0.71
885,35,7,10,21,49.23,46.15,0.71
886,35,7,10,28,-14.10,9.93,-1.07
887,35,7,10,35,-26.51,16.57,-12.17
888,35,8,5,14,4.82,9.78,0.06
889,35,8,5,21,9.04,8.53,0.31
890,35,8,5,28,9.04,8.53,0.31
891,35,8,5,35,-14.28,17.99,-11.20
892,35,8,6,14,18.59,4.21,6.08
893,35,8,6,21,18.59,4.21,6.08
894,35,8,6,28,-8.70,9.93,-0.52
895,35,8,6,35,-21.89,16.05,-3.26
896,35,8,7,14,15.76,5.28,16.73
897,35,8,7,21,18.47,5.28,7.56
898,35,8,7,28,-6.72,9.93,-0.39
899,35,8,7,35,-20.20,14.95,-2.43
900,35,8,8,14,15.76,5.28,16.73
901,35,8,8,21,15.76,5.28,16.73
902,35,8,8,28,-8.86,9.93,-0.53
903,35,8,8,35,-22.03,14.96,-3.35
904,35,8,9,14,28.55,7.07,1.76
905,35,8,9,21,23.43,3.70,1.23
906,35,8,9,28,-9.46,9.93,-0.58
907,35,8,9,35,-22.54,14.95,-3.70
908,35,8,10,14,49.23,46.15,0.71
909,35,8,10,21,49.23,46.15,0.71
910,35,8,10,28,-16.69,11.09,-1.06
911,35,8,10,35,-28.52,17.64,-6.83
912,35,9,5,14,4.82,9.78,0.06
913,35,9,5,21,9.04,8.53,0.31
914,35,9,5,28,9.04,8.53,0.31
915,35,9,5,35,7.03,9.26,0.19
916,35,9,6,14,1.66,10.78,-0.11
917,35,9,6,21,5.98,9.69,0.12
918,35,9,6,28,5.98,9.69,0.12
919,35,9,6,35,5.98,9.69,0.12
920,35,9,7,14,15.76,5.28,16.73
921,35,9,7,21,18.47,5.28,7.56
922,35,9,7,28,-6.72,9.93,-0.39
923,35,9,7,35,-20.20,14.95,-2.43
924,35,9,8,14,24.24,3.72,1.34
925,35,9,8,21,24.24,3.72,1.34
926,35,9,8,28,-8.86,9.93,-0.53
927,35,9,8,35,-22.03,14.96,-3.35
928,35,9,9,14,10.05,7.72,0.24
929,35,9,9,21,23.43,3.70,1.23
930,35,9,9,28,-12.19,11.02,-0.63
931,35,9,9,35,-24.65,16.04,-3.04
932,35,9,10,14,10.05,7.72,0.24
933,35,9,10,21,3.34,7.95,-0.02
934,35,9,10,28,3.34,7.95,-0.02
935,35,9,10,35,-23.30,16.25,-24.63
936,35,10,5,14,38.90,5.36,11.49
937,35,10,5,21,38.90,5.36,11.49
938,35,10,5,28,9.04,8.53,0.31
939,35,10,5,35,7.03,9.26,0.19
940,35,10,6,14,28.76,3.26,2.03
941,35,10,6,21,28.76,3.26,2.03
942,35,10,6,28,5.98,9.69,0.12
943,35,10,6,35,5.98,9.69,0.12
944,35,10,7,14,24.24,3.72,1.34
945,35,10,7,21,27.15,3.70,1.83
946,35,10,7,28,-6.72,9.93,-0.39
947,35,10,7,35,-20.20,14.95,-2.43
948,35,10,8,14,24.24,3.72,1.34
949,35,10,8,21,24.24,3.72,1.34
950,35,10,8,28,-11.61,11.02,-0.58
951,35,10,8,35,-24.16,16.06,-2.80
952,35,10,9,14,10.05,7.72,0.24
953,35,10,9,21,23.43,3.70,1.23
954,35,10,9,28,23.43,3.70,1.23
955,35,10,9,35,-19.15,14.63,-6.54
956,35,10,10,14,10.05,7.72,0.24
957,35,10,10,21,3.34,7.95,-0.02
958,35,10,10,28,3.34,7.95,-0.02
959,35,10,10,35,-23.30,16.25,-24.63
