,pfast,pmid,pslow,return,dd,sharpe
97,3,14,14,-3.92,28.26,-2.01
98,3,14,14,-3.92,28.26,-2.01
99,3,14,14,-3.92,28.26,-2.01
100,3,15,15,-38.38,31.85,-1.12
101,3,15,15,-38.38,31.85,-1.12
102,3,15,15,-42.55,33.94,-1.11
103,3,15,15,-38.38,31.85,-1.12
104,3,15,15,-32.96,31.85,-0.76
105,3,15,15,-32.96,31.85,-0.76
106,3,15,15,-38.76,33.72,-0.92
107,3,15,15,-38.76,33.72,-0.92
108,3,15,15,-38.76,33.72,-0.92
109,3,15,15,-38.76,33.72,-0.92
110,3,15,15,-38.11,33.72,-0.88
111,3,15,15,-38.11,33.72,-0.88
112,3,15,15,-38.11,33.72,-0.88
113,3,15,15,15.90,25.46,0.74
114,3,15,15,-3.92,28.26,-2.01
115,3,15,15,-3.92,28.26,-2.01
116,3,15,15,-3.92,28.26,-2.01
117,3,15,15,-3.92,28.26,-2.01
118,3,15,15,-3.92,28.26,-2.01
119,3,15,15,-3.92,28.26,-2.01
120,3,16,16,-47.43,35.86,-1.76
121,3,16,16,-42.55,33.94,-1.11
122,3,16,16,-42.55,33.94,-1.11
123,3,16,16,-40.94,35.01,-0.80
124,3,16,16,-37.49,33.94,-0.78
125,3,16,16,-37.49,33.94,-0.78
126,3,16,16,20.70,25.46,1.37
127,3,16,16,20.70,25.46,1.37
128,3,16,16,20.70,25.46,1.37
129,3,16,16,21.98,25.46,1.63
130,3,16,16,21.98,25.46,1.63
131,3,16,16,21.98,25.46,1.63
132,3,16,16,15.90,25.46,0.74
133,3,16,16,15.90,25.46,0.74
134,3,16,16,-3.92,28.26,-2.01
135,3,16,16,-3.92,28.26,-2.01
136,3,16,16,-3.92,28.26,-2.01
137,3,16,16,-3.92,28.26,-2.01
138,3,16,16,-3.92,28.26,-2.01
139,3,16,16,-3.92,28.26,-2.01
140,3,17,17,-48.82,34.71,-2.21
141,3,17,17,-48.82,34.71,-2.21
142,3,17,17,-43.04,36.68,-0.81
143,3,17,17,-45.55,37.29,-0.82
144,3,17,17,-45.55,37.29,-0.82
145,3,17,17,-47.58,37.29,-0.93
146,3,17,17,20.70,25.46,1.37
147,3,17,17,20.70,25.46,1.37
148,3,17,17,21.98,25.46,1.63
149,3,17,17,21.98,25.46,1.63
150,3,17,17,15.90,25.46,0.74
151,3,17,17,15.90,25.46,0.74
152,3,17,17,15.90,25.46,0.74
153,3,17,17,15.90,25.46,0.74
154,3,17,17,-3.92,28.26,-2.01
155,3,17,17,-3.92,28.26,-2.01
156,3,17,17,-3.92,28.26,-2.01
157,3,17,17,-3.92,28.26,-2.01
158,3,17,17,-3.92,28.26,-2.01
159,3,17,17,-3.92,28.26,-2.01
160,3,18,18,-58.07,40.47,-4.74
161,3,18,18,-58.07,40.47,-4.74
162,3,18,18,-61.79,42.57,-3.67
163,3,18,18,-45.22,37.33,-0.82
164,3,18,18,-47.27,37.33,-0.93
165,3,18,18,-47.58,37.29,-0.93
166,3,18,18,-39.83,33.94,-0.92
167,3,18,18,21.98,25.46,1.63
168,3,18,18,21.98,25.46,1.63
169,3,18,18,21.98,25.46,1.63
170,3,18,18,15.90,25.46,0.74
171,3,18,18,15.90,25.46,0.74
172,3,18,18,15.90,25.46,0.74
173,3,18,18,15.90,25.46,0.74
174,3,18,18,-3.92,28.26,-2.01
175,3,18,18,-3.92,28.26,-2.01
176,3,18,18,-3.92,28.26,-2.01
177,3,18,18,-3.92,28.26,-2.01
178,3,18,18,-3.92,28.26,-2.01
179,3,18,18,-3.92,28.26,-2.01
180,3,19,19,-53.06,39.66,-2.36
181,3,19,19,-57.23,41.78,-2.11
182,3,19,19,-59.11,43.08,-2.02
183,3,19,19,-58.87,43.11,-2.03
184,3,19,19,-47.27,37.33,-0.93
185,3,19,19,-47.27,37.33,-0.93
186,3,19,19,-45.17,36.68,-0.93
187,3,19,19,21.98,25.46,1.63
188,3,19,19,21.98,25.46,1.63
189,3,19,19,15.90,25.46,0.74
190,3,19,19,15.90,25.46,0.74
191,3,19,19,15.90,25.46,0.74
192,3,19,19,15.90,25.46,0.74
193,3,19,19,16.16,25.46,0.36
194,3,19,19,-3.92,28.26,-2.01
195,3,19,19,-3.92,28.26,-2.01
196,3,19,19,-3.92,28.26,-2.01
197,3,19,19,-3.92,28.26,-2.01
198,3,19,19,-3.11,28.26,-0.56
199,3,19,19,-8.31,22.90,-1.47
200,3,20,20,-53.06,39.66,-2.36
201,3,20,20,-59.24,42.62,-2.12
202,3,20,20,-59.00,42.66,-2.13
203,3,20,20,-59.00,42.66,-2.13
204,3,20,20,-42.67,35.21,-0.92
205,3,20,20,-42.67,35.21,-0.92
206,3,20,20,-46.71,37.33,-0.90
207,3,20,20,-44.59,36.68,-0.89
208,3,20,20,15.90,25.46,0.74
209,3,20,20,15.90,25.46,0.74
210,3,20,20,15.90,25.46,0.74
211,3,20,20,15.90,25.46,0.74
212,3,20,20,16.16,25.46,0.36
213,3,20,20,16.16,25.46,0.36
214,3,20,20,-3.92,28.26,-2.01
215,3,20,20,-3.92,28.26,-2.01
216,3,20,20,-3.92,28.26,-2.01
217,3,20,20,-3.11,28.26,-0.56
218,3,20,20,-8.31,22.90,-1.47
219,3,20,20,-10.85,25.74,-7.47
220,4,10,10,-8.01,25.27,-0.31
221,4,10,10,35.61,22.31,7.09
222,4,10,10,-99.27,117.23,-0.96
223,4,10,10,-99.39,117.23,-0.96
224,4,10,10,-99.39,117.23,-0.96
225,4,10,10,-99.43,117.23,-1.03
226,4,10,10,-99.43,117.23,-1.03
227,4,10,10,-99.43,117.23,-1.03
228,4,10,10,-99.43,117.23,-1.03
229,4,10,10,-99.47,117.23,-1.10
230,4,10,10,-99.43,117.23,-1.02
231,4,10,10,-99.43,117.23,-1.02
232,4,10,10,-99.43,117.23,-1.02
233,4,10,10,-99.44,117.23,-1.05
234,4,10,10,-99.45,117.23,-1.07
235,4,10,10,-3.68,22.31,-1.63
236,4,10,10,-3.68,22.31,-1.63
237,4,10,10,-3.68,22.31,-1.63
238,4,10,10,-3.03,22.31,-1.74
239,4,10,10,-5.84,24.35,-0.33
240,4,11,11,-2.26,25.47,-0.44
241,4,11,11,-9.49,25.47,-0.63
242,4,11,11,-9.49,25.47,-0.63
243,4,11,11,-40.91,34.90,-0.86
244,4,11,11,-40.91,34.90,-0.86
245,4,11,11,-44.56,34.90,-1.10
246,4,11,11,-44.56,34.90,-1.10
247,4,11,11,-44.56,34.90,-1.10
248,4,11,11,-44.56,34.90,-1.10
249,4,11,11,-39.68,34.90,-0.79
250,4,11,11,-49.00,34.90,-1.51
251,4,11,11,-50.56,35.01,-1.70
252,4,11,11,-50.56,35.01,-1.70
253,4,11,11,-50.56,35.01,-1.70
254,4,11,11,-99.48,117.23,-1.16
255,4,11,11,-10.89,24.44,-1.25
256,4,11,11,-2.05,22.31,-1.98
257,4,11,11,-1.31,22.31,-2.29
258,4,11,11,-3.44,23.26,-0.27
259,4,11,11,-3.44,23.26,-0.27
260,4,12,12,-30.50,29.28,-0.82
261,4,12,12,-30.50,29.28,-0.82
262,4,12,12,-34.78,29.28,-1.14
263,4,12,12,-34.78,29.28,-1.14
264,4,12,12,-44.56,34.90,-1.10
265,4,12,12,-44.56,34.90,-1.10
266,4,12,12,-44.56,34.90,-1.10
267,4,12,12,-44.56,34.90,-1.10
268,4,12,12,-39.68,34.90,-0.79
269,4,12,12,-39.68,34.90,-0.79
270,4,12,12,-50.56,35.01,-1.70
271,4,12,12,-50.56,35.01,-1.70
272,4,12,12,-50.56,35.01,-1.70
273,4,12,12,-50.56,35.01,-1.70
274,4,12,12,-99.43,117.23,-1.15
275,4,12,12,-10.21,24.15,-1.26
276,4,12,12,-1.31,22.31,-2.29
277,4,12,12,-1.31,22.31,-2.29
278,4,12,12,-5.65,28.26,-4.56
279,4,12,12,-10.28,28.89,-0.73
280,4,13,13,-34.95,32.17,-0.84
281,4,13,13,-38.96,32.17,-1.12
282,4,13,13,-38.96,32.17,-1.12
283,4,13,13,-38.96,32.17,-1.12
284,4,13,13,-43.49,35.08,-1.11
285,4,13,13,-43.49,35.08,-1.11
286,4,13,13,-38.52,35.08,-0.79
287,4,13,13,-38.52,35.08,-0.79
288,4,13,13,-38.52,35.08,-0.79
289,4,13,13,-40.82,35.08,-0.92
290,4,13,13,-43.83,35.08,-1.13
291,4,13,13,-43.83,35.08,-1.13
292,4,13,13,-43.41,35.08,-1.10
293,4,13,13,-43.41,35.08,-1.10
294,4,13,13,-1.31,22.31,-2.29
295,4,13,13,-1.31,22.31,-2.29
296,4,13,13,-5.65,28.26,-4.56
297,4,13,13,-3.07,28.26,-1.46
298,4,13,13,-3.07,28.26,-1.46
299,4,13,13,-10.28,28.89,-0.73
300,4,14,14,-35.70,31.85,-1.60
301,4,14,14,-35.70,31.85,-1.60
302,4,14,14,-35.70,31.85,-1.60
