,fast_base,slow_base,min_period_fast,max_period_fast,min_period_slow,max_period_slow,return,dd,sharpe
1059,10,21,3,25,15,45,14.15,7.66,0.36
1060,10,21,3,10,20,25,42.47,7.80,0.62
1061,10,21,3,10,20,30,13.60,10.29,0.34
1062,10,21,3,10,20,35,2.71,11.53,0.01
1063,10,21,3,10,20,40,4.28,12.14,0.06
1064,10,21,3,10,20,45,-0.56,12.62,-0.05
1065,10,21,3,15,20,25,44.11,7.28,0.65
1066,10,21,3,15,20,30,14.27,9.81,0.38
1067,10,21,3,15,20,35,3.55,11.07,0.03
1068,10,21,3,15,20,40,5.40,11.68,0.08
1069,10,21,3,15,20,45,0.50,12.15,-0.03
1070,10,21,3,20,20,25,62.73,3.14,1.09
1071,10,21,3,20,20,30,32.07,3.99,1.60
1072,10,21,3,20,20,35,20.08,5.55,0.63
1073,10,21,3,20,20,40,20.29,6.71,0.49
1074,10,21,3,20,20,45,14.70,7.60,0.37
1075,10,21,3,25,20,25,67.66,3.07,1.08
1076,10,21,3,25,20,30,38.43,3.66,1.40
1077,10,21,3,25,20,35,27.27,5.36,0.72
1078,10,21,3,25,20,40,27.88,7.28,0.59
1079,10,21,3,25,20,45,14.41,7.48,0.37
1080,10,21,4,10,10,25,35.15,8.42,0.55
1081,10,21,4,10,10,30,32.40,10.24,0.52
1082,10,21,4,10,10,35,33.72,10.73,0.57
1083,10,21,4,10,10,40,29.35,11.73,0.57
1084,10,21,4,10,10,45,26.54,12.07,0.57
1085,10,21,4,15,10,25,36.45,7.87,0.58
1086,10,21,4,15,10,30,33.20,9.78,0.55
1087,10,21,4,15,10,35,34.48,10.25,0.59
1088,10,21,4,15,10,40,30.73,11.26,0.60
1089,10,21,4,15,10,45,27.85,11.61,0.62
1090,10,21,4,20,10,25,62.14,4.21,1.17
1091,10,21,4,20,10,30,59.90,5.22,1.22
1092,10,21,4,20,10,35,61.35,5.75,1.35
1093,10,21,4,20,10,40,54.09,6.45,1.62
1094,10,21,4,20,10,45,50.72,6.29,1.94
1095,10,21,4,25,10,25,70.45,3.07,1.15
1096,10,21,4,25,10,30,71.13,3.24,1.16
1097,10,21,4,25,10,35,74.62,4.36,1.26
1098,10,21,4,25,10,40,62.45,7.29,1.48
1099,10,21,4,25,10,45,49.03,6.19,1.96
1100,10,21,4,10,15,25,39.52,7.85,0.61
1101,10,21,4,10,15,30,19.85,9.55,0.46
1102,10,21,4,10,15,35,11.21,10.85,0.33
1103,10,21,4,10,15,40,23.63,11.30,0.62
1104,10,21,4,10,15,45,-0.80,12.72,-0.06
1105,10,21,4,15,15,25,40.45,7.32,0.64
1106,10,21,4,15,15,30,20.85,9.06,0.50
1107,10,21,4,15,15,35,12.09,10.39,0.39
1108,10,21,4,15,15,40,24.97,10.84,0.68
1109,10,21,4,15,15,45,0.26,12.26,-0.04
1110,10,21,4,20,15,25,61.70,3.55,1.10
1111,10,21,4,20,15,30,40.18,5.40,1.46
1112,10,21,4,20,15,35,30.05,5.94,2.53
1113,10,21,4,20,15,40,42.62,6.45,2.14
1114,10,21,4,20,15,45,14.41,7.81,0.36
1115,10,21,4,25,15,25,67.66,3.07,1.08
1116,10,21,4,25,15,30,50.06,3.82,1.30
1117,10,21,4,25,15,35,41.67,4.76,1.69
1118,10,21,4,25,15,40,50.99,7.28,1.76
1119,10,21,4,25,15,45,14.15,7.66,0.36
1120,10,21,4,10,20,25,42.47,7.80,0.62
1121,10,21,4,10,20,30,13.60,10.29,0.34
1122,10,21,4,10,20,35,2.71,11.53,0.01
1123,10,21,4,10,20,40,4.28,12.14,0.06
1124,10,21,4,10,20,45,-0.56,12.62,-0.05
1125,10,21,4,15,20,25,44.11,7.28,0.65
1126,10,21,4,15,20,30,14.27,9.81,0.38
1127,10,21,4,15,20,35,3.55,11.07,0.03
1128,10,21,4,15,20,40,5.40,11.68,0.08
1129,10,21,4,15,20,45,0.50,12.15,-0.03
1130,10,21,4,20,20,25,62.73,3.14,1.09
1131,10,21,4,20,20,30,32.07,3.99,1.60
1132,10,21,4,20,20,35,20.08,5.55,0.63
1133,10,21,4,20,20,40,20.29,6.71,0.49
1134,10,21,4,20,20,45,14.70,7.60,0.37
1135,10,21,4,25,20,25,67.66,3.07,1.08
1136,10,21,4,25,20,30,38.43,3.66,1.40
1137,10,21,4,25,20,35,27.27,5.36,0.72
1138,10,21,4,25,20,40,27.88,7.28,0.59
1139,10,21,4,25,20,45,14.41,7.48,0.37
1140,10,21,5,10,10,25,35.15,8.42,0.55
1141,10,21,5,10,10,30,32.40,10.24,0.52
1142,10,21,5,10,10,35,33.72,10.73,0.57
1143,10,21,5,10,10,40,29.35,11.73,0.57
1144,10,21,5,10,10,45,26.54,12.07,0.57
1145,10,21,5,15,10,25,36.45,7.87,0.58
1146,10,21,5,15,10,30,33.20,9.78,0.55
1147,10,21,5,15,10,35,34.48,10.25,0.59
1148,10,21,5,15,10,40,30.73,11.26,0.60
1149,10,21,5,15,10,45,27.85,11.61,0.62
1150,10,21,5,20,10,25,62.14,4.21,1.17
1151,10,21,5,20,10,30,59.90,5.22,1.22
1152,10,21,5,20,10,35,61.35,5.75,1.35
1153,10,21,5,20,10,40,54.09,6.45,1.62
1154,10,21,5,20,10,45,50.72,6.29,1.94
1155,10,21,5,25,10,25,70.45,3.07,1.15
1156,10,21,5,25,10,30,71.13,3.24,1.16
1157,10,21,5,25,10,35,74.62,4.36,1.26
1158,10,21,5,25,10,40,62.45,7.29,1.48
1159,10,21,5,25,10,45,49.03,6.19,1.96
1160,10,21,5,10,15,25,39.52,7.85,0.61
1161,10,21,5,10,15,30,19.85,9.55,0.46
1162,10,21,5,10,15,35,11.21,10.85,0.33
1163,10,21,5,10,15,40,23.63,11.30,0.62
1164,10,21,5,10,15,45,-0.80,12.72,-0.06
1165,10,21,5,15,15,25,40.45,7.32,0.64
1166,10,21,5,15,15,30,20.85,9.06,0.50
1167,10,21,5,15,15,35,12.09,10.39,0.39
1168,10,21,5,15,15,40,24.97,10.84,0.68
1169,10,21,5,15,15,45,0.26,12.26,-0.04
1170,10,21,5,20,15,25,61.70,3.55,1.10
1171,10,21,5,20,15,30,40.18,5.40,1.46
1172,10,21,5,20,15,35,30.05,5.94,2.53
1173,10,21,5,20,15,40,42.62,6.45,2.14
1174,10,21,5,20,15,45,14.41,7.81,0.36
1175,10,21,5,25,15,25,67.66,3.07,1.08
1176,10,21,5,25,15,30,50.06,3.82,1.30
1177,10,21,5,25,15,35,41.67,4.76,1.69
1178,10,21,5,25,15,40,50.99,7.28,1.76
1179,10,21,5,25,15,45,14.15,7.66,0.36
1180,10,21,5,10,20,25,42.47,7.80,0.62
1181,10,21,5,10,20,30,13.60,10.29,0.34
1182,10,21,5,10,20,35,2.71,11.53,0.01
1183,10,21,5,10,20,40,4.28,12.14,0.06
1184,10,21,5,10,20,45,-0.56,12.62,-0.05
1185,10,21,5,15,20,25,44.11,7.28,0.65
1186,10,21,5,15,20,30,14.27,9.81,0.38
1187,10,21,5,15,20,35,3.55,11.07,0.03
1188,10,21,5,15,20,40,5.40,11.68,0.08
1189,10,21,5,15,20,45,0.50,12.15,-0.03
1190,10,21,5,20,20,25,62.73,3.14,1.09
1191,10,21,5,20,20,30,32.07,3.99,1.60
1192,10,21,5,20,20,35,20.08,5.55,0.63
1193,10,21,5,20,20,40,20.29,6.71,0.49
1194,10,21,5,20,20,45,14.70,7.60,0.37
1195,10,21,5,25,20,25,67.66,3.07,1.08
1196,10,21,5,25,20,30,38.43,3.66,1.40
1197,10,21,5,25,20,35,27.27,5.36,0.72
1198,10,21,5,25,20,40,27.88,7.28,0.59
1199,10,21,5,25,20,45,14.41,7.48,0.37
1200,10,28,2,10,10,25,50.18,5.35,0.77
1201,10,28,2,10,10,30,46.01,7.68,0.75
1202,10,28,2,10,10,35,47.38,8.48,0.81
1203,10,28,2,10,10,40,35.46,7.67,0.66
1204,10,28,2,10,10,45,31.14,8.87,0.54
1205,10,28,2,15,10,25,50.18,5.35,0.77
1206,10,28,2,15,10,30,46.01,7.68,0.75
1207,10,28,2,15,10,35,47.38,8.48,0.81
1208,10,28,2,15,10,40,35.46,7.67,0.66
1209,10,28,2,15,10,45,31.14,8.87,0.54
1210,10,28,2,20,10,25,63.88,3.73,1.17
1211,10,28,2,20,10,30,62.85,4.75,1.16
1212,10,28,2,20,10,35,64.26,5.22,1.26
1213,10,28,2,20,10,40,49.58,7.67,1.12
1214,10,28,2,20,10,45,44.75,4.49,0.91
1215,10,28,2,25,10,25,70.45,3.07,1.15
1216,10,28,2,25,10,30,74.59,4.20,1.13
1217,10,28,2,25,10,35,77.41,5.06,1.21
1218,10,28,2,25,10,40,55.98,7.97,1.11
1219,10,28,2,25,10,45,43.26,4.55,0.91
1220,10,28,2,10,15,25,49.26,6.24,0.73
1221,10,28,2,10,15,30,28.40,8.60,0.68
1222,10,28,2,10,15,35,34.36,10.90,0.79
1223,10,28,2,10,15,40,40.14,8.99,0.68
1224,10,28,2,10,15,45,31.59,9.22,0.50
1225,10,28,2,15,15,25,49.26,6.24,0.73
1226,10,28,2,15,15,30,28.40,8.60,0.68
1227,10,28,2,15,15,35,34.36,10.90,0.79
1228,10,28,2,15,15,40,40.14,8.99,0.68
1229,10,28,2,15,15,45,31.59,9.22,0.50
1230,10,28,2,20,15,25,62.88,3.12,1.08
1231,10,28,2,20,15,30,42.94,4.46,1.35
1232,10,28,2,20,15,35,49.67,6.44,1.46
1233,10,28,2,20,15,40,54.74,7.67,1.09
1234,10,28,2,20,15,45,45.31,4.84,0.80
1235,10,28,2,25,15,25,67.66,3.07,1.08
1236,10,28,2,25,15,30,52.01,4.46,1.27
1237,10,28,2,25,15,35,61.00,6.47,1.35
1238,10,28,2,25,15,40,62.27,7.88,1.08
1239,10,28,2,25,15,45,44.05,4.90,0.80
1240,10,28,2,10,20,25,51.88,6.24,0.74
1241,10,28,2,10,20,30,32.36,9.93,0.71
1242,10,28,2,10,20,35,19.96,11.81,0.34
1243,10,28,2,10,20,40,31.98,8.99,0.51
1244,10,28,2,10,20,45,31.59,9.22,0.50
1245,10,28,2,15,20,25,51.88,6.24,0.74
1246,10,28,2,15,20,30,32.36,9.93,0.71
1247,10,28,2,15,20,35,19.96,11.81,0.34
1248,10,28,2,15,20,40,31.98,8.99,0.51
1249,10,28,2,15,20,45,31.59,9.22,0.50
1250,10,28,2,20,20,25,64.04,3.12,1.08
1251,10,28,2,20,20,30,46.85,5.42,1.31
1252,10,28,2,20,20,35,33.71,7.39,0.64
1253,10,28,2,20,20,40,45.73,7.67,0.82
1254,10,28,2,20,20,45,45.31,4.84,0.80
1255,10,28,2,25,20,25,67.66,3.07,1.08
1256,10,28,2,25,20,30,53.38,5.46,1.26
1257,10,28,2,25,20,35,39.92,7.42,0.68
1258,10,28,2,25,20,40,52.83,7.88,0.84
1259,10,28,2,25,20,45,44.05,4.90,0.80
1260,10,28,3,10,10,25,50.18,5.35,0.77
1261,10,28,3,10,10,30,46.01,7.68,0.75
1262,10,28,3,10,10,35,47.38,8.48,0.81
1263,10,28,3,10,10,40,35.46,7.67,0.66
1264,10,28,3,10,10,45,31.14,8.87,0.54
1265,10,28,3,15,10,25,50.18,5.35,0.77
1266,10,28,3,15,10,30,46.01,7.68,0.75
1267,10,28,3,15,10,35,47.38,8.48,0.81
1268,10,28,3,15,10,40,35.46,7.67,0.66
1269,10,28,3,15,10,45,31.14,8.87,0.54
1270,10,28,3,20,10,25,63.88,3.73,1.17
1271,10,28,3,20,10,30,62.85,4.75,1.16
1272,10,28,3,20,10,35,64.26,5.22,1.26
1273,10,28,3,20,10,40,49.58,7.67,1.12
1274,10,28,3,20,10,45,44.75,4.49,0.91
1275,10,28,3,25,10,25,70.45,3.07,1.15
1276,10,28,3,25,10,30,74.59,4.20,1.13
1277,10,28,3,25,10,35,77.41,5.06,1.21
1278,10,28,3,25,10,40,55.98,7.97,1.11
1279,10,28,3,25,10,45,43.26,4.55,0.91
1280,10,28,3,10,15,25,49.26,6.24,0.73
1281,10,28,3,10,15,30,28.40,8.60,0.68
1282,10,28,3,10,15,35,34.36,10.90,0.79
1283,10,28,3,10,15,40,40.14,8.99,0.68
1284,10,28,3,10,15,45,31.59,9.22,0.50
1285,10,28,3,15,15,25,49.26,6.24,0.73
1286,10,28,3,15,15,30,28.40,8.60,0.68
1287,10,28,3,15,15,35,34.36,10.90,0.79
1288,10,28,3,15,15,40,40.14,8.99,0.68
1289,10,28,3,15,15,45,31.59,9.22,0.50
1290,10,28,3,20,15,25,62.88,3.12,1.08
1291,10,28,3,20,15,30,42.94,4.46,1.35
1292,10,28,3,20,15,35,49.67,6.44,1.46
1293,10,28,3,20,15,40,54.74,7.67,1.09
1294,10,28,3,20,15,45,45.31,4.84,0.80
1295,10,28,3,25,15,25,67.66,3.07,1.08
1296,10,28,3,25,15,30,52.01,4.46,1.27
1297,10,28,3,25,15,35,61.00,6.47,1.35
1298,10,28,3,25,15,40,62.27,7.88,1.08
1299,10,28,3,25,15,45,44.05,4.90,0.80
1300,10,28,3,10,20,25,51.88,6.24,0.74
1301,10,28,3,10,20,30,32.36,9.93,0.71
1302,10,28,3,10,20,35,19.96,11.81,0.34
1303,10,28,3,10,20,40,31.98,8.99,0.51
1304,10,28,3,10,20,45,31.59,9.22,0.50
1305,10,28,3,15,20,25,51.88,6.24,0.74
1306,10,28,3,15,20,30,32.36,9.93,0.71
1307,10,28,3,15,20,35,19.96,11.81,0.34
1308,10,28,3,15,20,40,31.98,8.99,0.51
1309,10,28,3,15,20,45,31.59,9.22,0.50
1310,10,28,3,20,20,25,64.04,3.12,1.08
1311,10,28,3,20,20,30,46.85,5.42,1.31
1312,10,28,3,20,20,35,33.71,7.39,0.64
1313,10,28,3,20,20,40,45.73,7.67,0.82
1314,10,28,3,20,20,45,45.31,4.84,0.80
1315,10,28,3,25,20,25,67.66,3.07,1.08
1316,10,28,3,25,20,30,53.38,5.46,1.26
1317,10,28,3,25,20,35,39.92,7.42,0.68
1318,10,28,3,25,20,40,52.83,7.88,0.84
1319,10,28,3,25,20,45,44.05,4.90,0.80
1320,10,28,4,10,10,25,50.18,5.35,0.77
1321,10,28,4,10,10,30,46.01,7.68,0.75
1322,10,28,4,10,10,35,47.38,8.48,0.81
1323,10,28,4,10,10,40,35.46,7.67,0.66
1324,10,28,4,10,10,45,31.14,8.87,0.54
1325,10,28,4,15,10,25,50.18,5.35,0.77
1326,10,28,4,15,10,30,46.01,7.68,0.75
1327,10,28,4,15,10,35,47.38,8.48,0.81
1328,10,28,4,15,10,40,35.46,7.67,0.66
1329,10,28,4,15,10,45,31.14,8.87,0.54
1330,10,28,4,20,10,25,63.88,3.73,1.17
1331,10,28,4,20,10,30,62.85,4.75,1.16
1332,10,28,4,20,10,35,64.26,5.22,1.26
1333,10,28,4,20,10,40,49.58,7.67,1.12
1334,10,28,4,20,10,45,44.75,4.49,0.91
1335,10,28,4,25,10,25,70.45,3.07,1.15
1336,10,28,4,25,10,30,74.59,4.20,1.13
1337,10,28,4,25,10,35,77.41,5.06,1.21
1338,10,28,4,25,10,40,55.98,7.97,1.11
1339,10,28,4,25,10,45,43.26,4.55,0.91
1340,10,28,4,10,15,25,49.26,6.24,0.73
1341,10,28,4,10,15,30,28.40,8.60,0.68
1342,10,28,4,10,15,35,34.36,10.90,0.79
1343,10,28,4,10,15,40,40.14,8.99,0.68
1344,10,28,4,10,15,45,31.59,9.22,0.50
1345,10,28,4,15,15,25,49.26,6.24,0.73
1346,10,28,4,15,15,30,28.40,8.60,0.68
1347,10,28,4,15,15,35,34.36,10.90,0.79
1348,10,28,4,15,15,40,40.14,8.99,0.68
1349,10,28,4,15,15,45,31.59,9.22,0.50
1350,10,28,4,20,15,25,62.88,3.12,1.08
1351,10,28,4,20,15,30,42.94,4.46,1.35
1352,10,28,4,20,15,35,49.67,6.44,1.46
1353,10,28,4,20,15,40,54.74,7.67,1.09
1354,10,28,4,20,15,45,45.31,4.84,0.80
1355,10,28,4,25,15,25,67.66,3.07,1.08
1356,10,28,4,25,15,30,52.01,4.46,1.27
1357,10,28,4,25,15,35,61.00,6.47,1.35
1358,10,28,4,25,15,40,62.27,7.88,1.08
1359,10,28,4,25,15,45,44.05,4.90,0.80
1360,10,28,4,10,20,25,51.88,6.24,0.74
1361,10,28,4,10,20,30,32.36,9.93,0.71
1362,10,28,4,10,20,35,19.96,11.81,0.34
1363,10,28,4,10,20,40,31.98,8.99,0.51
1364,10,28,4,10,20,45,31.59,9.22,0.50
1365,10,28,4,15,20,25,51.88,6.24,0.74
1366,10,28,4,15,20,30,32.36,9.93,0.71
1367,10,28,4,15,20,35,19.96,11.81,0.34
1368,10,28,4,15,20,40,31.98,8.99,0.51
1369,10,28,4,15,20,45,31.59,9.22,0.50
1370,10,28,4,20,20,25,64.04,3.12,1.08
1371,10,28,4,20,20,30,46.85,5.42,1.31
1372,10,28,4,20,20,35,33.71,7.39,0.64
1373,10,28,4,20,20,40,45.73,7.67,0.82
1374,10,28,4,20,20,45,45.31,4.84,0.80
1375,10,28,4,25,20,25,67.66,3.07,1.08
1376,10,28,4,25,20,30,53.38,5.46,1.26
1377,10,28,4,25,20,35,39.92,7.42,0.68
1378,10,28,4,25,20,40,52.83,7.88,0.84
1379,10,28,4,25,20,45,44.05,4.90,0.80
1380,10,28,5,10,10,25,50.18,5.35,0.77
1381,10,28,5,10,10,30,46.01,7.68,0.75
1382,10,28,5,10,10,35,47.38,8.48,0.81
1383,10,28,5,10,10,40,35.46,7.67,0.66
1384,10,28,5,10,10,45,31.14,8.87,0.54
1385,10,28,5,15,10,25,50.18,5.35,0.77
1386,10,28,5,15,10,30,46.01,7.68,0.75
1387,10,28,5,15,10,35,47.38,8.48,0.81
1388,10,28,5,15,10,40,35.46,7.67,0.66
1389,10,28,5,15,10,45,31.14,8.87,0.54
1390,10,28,5,20,10,25,63.88,3.73,1.17
1391,10,28,5,20,10,30,62.85,4.75,1.16
1392,10,28,5,20,10,35,64.26,5.22,1.26
1393,10,28,5,20,10,40,49.58,7.67,1.12
1394,10,28,5,20,10,45,44.75,4.49,0.91
1395,10,28,5,25,10,25,70.45,3.07,1.15
1396,10,28,5,25,10,30,74.59,4.20,1.13
1397,10,28,5,25,10,35,77.41,5.06,1.21
1398,10,28,5,25,10,40,55.98,7.97,1.11
1399,10,28,5,25,10,45,43.26,4.55,0.91
1400,10,28,5,10,15,25,49.26,6.24,0.73
1401,10,28,5,10,15,30,28.40,8.60,0.68
1402,10,28,5,10,15,35,34.36,10.90,0.79
1403,10,28,5,10,15,40,40.14,8.99,0.68
1404,10,28,5,10,15,45,31.59,9.22,0.50
1405,10,28,5,15,15,25,49.26,6.24,0.73
1406,10,28,5,15,15,30,28.40,8.60,0.68
1407,10,28,5,15,15,35,34.36,10.90,0.79
1408,10,28,5,15,15,40,40.14,8.99,0.68
1409,10,28,5,15,15,45,31.59,9.22,0.50
1410,10,28,5,20,15,25,62.88,3.12,1.08
1411,10,28,5,20,15,30,42.94,4.46,1.35
1412,10,28,5,20,15,35,49.67,6.44,1.46
1413,10,28,5,20,15,40,54.74,7.67,1.09
1414,10,28,5,20,15,45,45.31,4.84,0.80
1415,10,28,5,25,15,25,67.66,3.07,1.08
1416,10,28,5,25,15,30,52.01,4.46,1.27
1417,10,28,5,25,15,35,61.00,6.47,1.35
1418,10,28,5,25,15,40,62.27,7.88,1.08
1419,10,28,5,25,15,45,44.05,4.90,0.80
1420,10,28,5,10,20,25,51.88,6.24,0.74
1421,10,28,5,10,20,30,32.36,9.93,0.71
1422,10,28,5,10,20,35,19.96,11.81,0.34
1423,10,28,5,10,20,40,31.98,8.99,0.51
1424,10,28,5,10,20,45,31.59,9.22,0.50
1425,10,28,5,15,20,25,51.88,6.24,0.74
1426,10,28,5,15,20,30,32.36,9.93,0.71
1427,10,28,5,15,20,35,19.96,11.81,0.34
1428,10,28,5,15,20,40,31.98,8.99,0.51
1429,10,28,5,15,20,45,31.59,9.22,0.50
1430,10,28,5,20,20,25,64.04,3.12,1.08
1431,10,28,5,20,20,30,46.85,5.42,1.31
1432,10,28,5,20,20,35,33.71,7.39,0.64
1433,10,28,5,20,20,40,45.73,7.67,0.82
1434,10,28,5,20,20,45,45.31,4.84,0.80
1435,10,28,5,25,20,25,67.66,3.07,1.08
1436,10,28,5,25,20,30,53.38,5.46,1.26
1437,10,28,5,25,20,35,39.92,7.42,0.68
1438,10,28,5,25,20,40,52.83,7.88,0.84
1439,10,28,5,25,20,45,44.05,4.90,0.80
1440,15,14,2,10,10,25,76.61,5.44,0.85
1441,15,14,2,10,10,30,76.24,6.50,0.80
1442,15,14,2,10,10,35,76.08,6.68,0.80
1443,15,14,2,10,10,40,59.52,6.84,0.75
1444,15,14,2,10,10,45,29.66,8.45,0.59
1445,15,14,2,15,10,25,73.02,5.39,0.86
1446,15,14,2,15,10,30,78.20,6.48,0.88
1447,15,14,2,15,10,35,81.82,6.98,0.93
1448,15,14,2,15,10,40,68.15,7.46,0.98
1449,15,14,2,15,10,45,39.52,8.86,1.06
1450,15,14,2,20,10,25,102.99,4.19,1.12
1451,15,14,2,20,10,30,113.08,4.18,1.15
1452,15,14,2,20,10,35,119.38,4.97,1.21
1453,15,14,2,20,10,40,94.07,5.88,1.35
1454,15,14,2,20,10,45,53.21,8.86,2.04
1455,15,14,2,25,10,25,85.18,6.06,1.12
1456,15,14,2,25,10,30,90.24,6.77,1.12
1457,15,14,2,25,10,35,97.01,7.18,1.19
1458,15,14,2,25,10,40,81.89,5.73,1.33
1459,15,14,2,25,10,45,43.48,8.75,2.23
1460,15,14,2,10,15,25,5.43,7.34,0.57
1461,15,14,2,10,15,30,-4.47,12.74,-1.12
1462,15,14,2,10,15,35,-3.87,13.24,-1.02
1463,15,14,2,10,15,40,-11.81,13.32,-0.96
1464,15,14,2,10,15,45,-24.64,15.43,-1.15
1465,15,14,2,15,15,25,69.94,4.54,0.89
1466,15,14,2,15,15,30,54.95,5.34,0.93
1467,15,14,2,15,15,35,58.09,6.21,1.01
1468,15,14,2,15,15,40,45.88,6.96,1.13
1469,15,14,2,15,15,45,21.38,8.00,0.72
1470,15,14,2,20,15,25,88.75,4.55,1.07
1471,15,14,2,20,15,30,73.37,6.12,1.21
1472,15,14,2,20,15,35,79.34,6.55,1.29
1473,15,14,2,20,15,40,65.60,5.73,1.50
1474,15,14,2,20,15,45,30.26,7.41,1.29
1475,15,14,2,25,15,25,76.28,5.05,1.07
1476,15,14,2,25,15,30,69.41,6.58,1.15
1477,15,14,2,25,15,35,75.60,7.02,1.24
1478,15,14,2,25,15,40,63.00,5.39,1.45
1479,15,14,2,25,15,45,28.53,7.88,1.27
1480,15,14,2,10,20,25,-7.64,11.10,-2.20
1481,15,14,2,10,20,30,5.29,7.83,0.10
1482,15,14,2,10,20,35,3.50,9.53,-0.01
1483,15,14,2,10,20,40,-4.60,11.20,-0.45
1484,15,14,2,10,20,45,-13.52,12.42,-1.54
1485,15,14,2,15,20,25,-6.54,9.89,-2.25
1486,15,14,2,15,20,30,-1.63,9.28,-0.46
1487,15,14,2,15,20,35,-1.47,11.21,-0.39
1488,15,14,2,15,20,40,-10.61,13.20,-0.90
1489,15,14,2,15,20,45,-18.30,15.03,-2.26
1490,15,14,2,20,20,25,83.46,3.77,1.06
1491,15,14,2,20,20,30,50.02,4.59,1.23
1492,15,14,2,20,20,35,53.63,4.75,1.36
1493,15,14,2,20,20,40,42.54,5.09,1.11
1494,15,14,2,20,20,45,19.13,7.41,1.46
1495,15,14,2,25,20,25,85.49,4.43,1.04
1496,15,14,2,25,20,30,49.13,4.43,1.16
1497,15,14,2,25,20,35,52.44,4.96,1.28
1498,15,14,2,25,20,40,44.52,5.99,0.99
1499,15,14,2,25,20,45,17.37,7.25,1.03
1500,15,14,3,10,10,25,76.61,5.44,0.85
1501,15,14,3,10,10,30,76.24,6.50,0.80
1502,15,14,3,10,10,35,76.08,6.68,0.80
1503,15,14,3,10,10,40,59.52,6.84,0.75
1504,15,14,3,10,10,45,29.66,8.45,0.59
1505,15,14,3,15,10,25,73.02,5.39,0.86
1506,15,14,3,15,10,30,78.20,6.48,0.88
1507,15,14,3,15,10,35,81.82,6.98,0.93
1508,15,14,3,15,10,40,68.15,7.46,0.98
1509,15,14,3,15,10,45,39.52,8.86,1.06
1510,15,14,3,20,10,25,102.99,4.19,1.12
1511,15,14,3,20,10,30,113.08,4.18,1.15
1512,15,14,3,20,10,35,119.38,4.97,1.21
1513,15,14,3,20,10,40,94.07,5.88,1.35
1514,15,14,3,20,10,45,53.21,8.86,2.04
1515,15,14,3,25,10,25,85.18,6.06,1.12
1516,15,14,3,25,10,30,90.24,6.77,1.12
1517,15,14,3,25,10,35,97.01,7.18,1.19
1518,15,14,3,25,10,40,81.89,5.73,1.33
1519,15,14,3,25,10,45,43.48,8.75,2.23
1520,15,14,3,10,15,25,5.43,7.34,0.57
1521,15,14,3,10,15,30,-4.47,12.74,-1.12
1522,15,14,3,10,15,35,-3.87,13.24,-1.02
1523,15,14,3,10,15,40,-11.81,13.32,-0.96
1524,15,14,3,10,15,45,-24.64,15.43,-1.15
1525,15,14,3,15,15,25,69.94,4.54,0.89
1526,15,14,3,15,15,30,54.95,5.34,0.93
1527,15,14,3,15,15,35,58.09,6.21,1.01
1528,15,14,3,15,15,40,45.88,6.96,1.13
1529,15,14,3,15,15,45,21.38,8.00,0.72
1530,15,14,3,20,15,25,88.75,4.55,1.07
1531,15,14,3,20,15,30,73.37,6.12,1.21
1532,15,14,3,20,15,35,79.34,6.55,1.29
1533,15,14,3,20,15,40,65.60,5.73,1.50
1534,15,14,3,20,15,45,30.26,7.41,1.29
1535,15,14,3,25,15,25,76.28,5.05,1.07
1536,15,14,3,25,15,30,69.41,6.58,1.15
1537,15,14,3,25,15,35,75.60,7.02,1.24
1538,15,14,3,25,15,40,63.00,5.39,1.45
1539,15,14,3,25,15,45,28.53,7.88,1.27
1540,15,14,3,10,20,25,-7.64,11.10,-2.20
1541,15,14,3,10,20,30,5.29,7.83,0.10
1542,15,14,3,10,20,35,3.50,9.53,-0.01
1543,15,14,3,10,20,40,-4.60,11.20,-0.45
1544,15,14,3,10,20,45,-13.52,12.42,-1.54
1545,15,14,3,15,20,25,-6.54,9.89,-2.25
1546,15,14,3,15,20,30,-1.63,9.28,-0.46
1547,15,14,3,15,20,35,-1.47,11.21,-0.39
1548,15,14,3,15,20,40,-10.61,13.20,-0.90
1549,15,14,3,15,20,45,-18.30,15.03,-2.26
1550,15,14,3,20,20,25,83.46,3.77,1.06
1551,15,14,3,20,20,30,50.02,4.59,1.23
1552,15,14,3,20,20,35,53.63,4.75,1.36
1553,15,14,3,20,20,40,42.54,5.09,1.11
1554,15,14,3,20,20,45,19.13,7.41,1.46
1555,15,14,3,25,20,25,85.49,4.43,1.04
1556,15,14,3,25,20,30,49.13,4.43,1.16
1557,15,14,3,25,20,35,52.44,4.96,1.28
1558,15,14,3,25,20,40,44.52,5.99,0.99
1559,15,14,3,25,20,45,17.37,7.25,1.03
1560,15,14,4,10,10,25,76.61,5.44,0.85
1561,15,14,4,10,10,30,76.24,6.50,0.80
1562,15,14,4,10,10,35,76.08,6.68,0.80
1563,15,14,4,10,10,40,59.52,6.84,0.75
1564,15,14,4,10,10,45,29.66,8.45,0.59
1565,15,14,4,15,10,25,73.02,5.39,0.86
1566,15,14,4,15,10,30,78.20,6.48,0.88
1567,15,14,4,15,10,35,81.82,6.98,0.93
1568,15,14,4,15,10,40,68.15,7.46,0.98
1569,15,14,4,15,10,45,39.52,8.86,1.06
1570,15,14,4,20,10,25,102.99,4.19,1.12
1571,15,14,4,20,10,30,113.08,4.18,1.15
1572,15,14,4,20,10,35,119.38,4.97,1.21
