,vol_window,vol_roc_period,price_lookback,macd_fast,macd_slow,macd_sig,return,dd,sharpe
193,20,9,9,7,21,9,-4.09,2.90,
194,20,9,9,7,21,11,-4.09,2.90,
195,20,9,9,7,21,13,-4.09,2.90,
196,20,9,9,7,26,7,-4.09,2.90,
197,20,9,9,7,26,9,-4.09,2.90,
198,20,9,9,7,26,11,-4.09,2.90,
199,20,9,9,7,26,13,-4.09,2.90,
200,20,9,9,7,31,7,-4.09,2.90,
201,20,9,9,7,31,9,0.75,2.75,
202,20,9,9,7,31,11,0.75,2.75,
203,20,9,9,7,31,13,0.75,2.75,
204,20,9,9,7,36,7,0.75,2.75,
205,20,9,9,7,36,9,0.75,2.75,
206,20,9,9,7,36,11,0.75,2.75,
207,20,9,9,7,36,13,0.75,2.75,
208,20,9,9,10,21,7,-4.09,2.90,
209,20,9,9,10,21,9,-4.09,2.90,
210,20,9,9,10,21,11,-4.09,2.90,
211,20,9,9,10,21,13,-4.09,2.90,
212,20,9,9,10,26,7,-4.09,2.90,
213,20,9,9,10,26,9,-4.09,2.90,
214,20,9,9,10,26,11,-4.09,2.90,
215,20,9,9,10,26,13,-4.09,2.90,
216,20,9,9,10,31,7,-4.09,2.90,
217,20,9,9,10,31,9,0.75,2.75,
218,20,9,9,10,31,11,0.75,2.75,
219,20,9,9,10,31,13,0.75,2.75,
220,20,9,9,10,36,7,0.75,2.75,
221,20,9,9,10,36,9,0.75,2.75,
222,20,9,9,10,36,11,0.75,2.75,
223,20,9,9,10,36,13,0.75,2.75,
224,20,9,9,13,21,7,-4.09,2.90,
225,20,9,9,13,21,9,-4.09,2.90,
226,20,9,9,13,21,11,-4.09,2.90,
227,20,9,9,13,21,13,-4.09,2.90,
228,20,9,9,13,26,7,-4.09,2.90,
229,20,9,9,13,26,9,-4.09,2.90,
230,20,9,9,13,26,11,-4.09,2.90,
231,20,9,9,13,26,13,-4.09,2.90,
232,20,9,9,13,31,7,-4.09,2.90,
233,20,9,9,13,31,9,0.75,2.75,
234,20,9,9,13,31,11,0.75,2.75,
235,20,9,9,13,31,13,0.75,2.75,
236,20,9,9,13,36,7,0.75,2.75,
237,20,9,9,13,36,9,0.75,2.75,
238,20,9,9,13,36,11,0.75,2.75,
239,20,9,9,13,36,13,0.75,2.75,
240,20,9,11,7,21,7,-1.97,4.47,
241,20,9,11,7,21,9,-1.97,4.47,
242,20,9,11,7,21,11,-1.97,4.47,
243,20,9,11,7,21,13,-1.97,4.47,
244,20,9,11,7,26,7,-1.97,4.47,
245,20,9,11,7,26,9,-1.97,4.47,
246,20,9,11,7,26,11,-1.97,4.47,
247,20,9,11,7,26,13,-1.97,4.47,
248,20,9,11,7,31,7,-1.97,4.47,
249,20,9,11,7,31,9,-1.97,4.47,
250,20,9,11,7,31,11,0.75,2.75,
251,20,9,11,7,31,13,0.75,2.75,
252,20,9,11,7,36,7,0.75,2.75,
253,20,9,11,7,36,9,0.75,2.75,
254,20,9,11,7,36,11,0.75,2.75,
255,20,9,11,7,36,13,0.75,2.75,
256,20,9,11,10,21,7,-1.97,4.47,
257,20,9,11,10,21,9,-1.97,4.47,
258,20,9,11,10,21,11,-1.97,4.47,
259,20,9,11,10,21,13,-1.97,4.47,
260,20,9,11,10,26,7,-1.97,4.47,
261,20,9,11,10,26,9,-1.97,4.47,
262,20,9,11,10,26,11,-1.97,4.47,
263,20,9,11,10,26,13,-1.97,4.47,
264,20,9,11,10,31,7,-1.97,4.47,
265,20,9,11,10,31,9,-1.97,4.47,
266,20,9,11,10,31,11,0.75,2.75,
267,20,9,11,10,31,13,0.75,2.75,
268,20,9,11,10,36,7,0.75,2.75,
