,vol_window,vol_roc_period,price_lookback,macd_fast,macd_slow,macd_sig,return,dd,sharpe
281,20,9,11,13,31,9,32.08,1.80,1.22
282,20,9,11,13,31,11,32.08,1.80,1.22
283,20,9,11,13,31,13,32.08,1.80,1.22
284,20,9,11,13,36,7,32.08,1.80,1.22
285,20,9,11,13,36,9,32.08,1.80,1.22
286,20,9,11,13,36,11,32.08,1.80,1.22
287,20,9,11,13,36,13,32.08,1.80,1.22
288,20,11,7,7,21,7,-6.27,5.01,-1.63
289,20,11,7,7,21,9,-6.27,5.01,-1.63
290,20,11,7,7,21,11,-6.27,5.01,-1.63
291,20,11,7,7,21,13,-6.27,5.01,-1.63
292,20,11,7,7,26,7,-6.27,5.01,-1.63
293,20,11,7,7,26,9,-6.27,5.01,-1.63
294,20,11,7,7,26,11,-6.27,5.01,-1.63
295,20,11,7,7,26,13,-6.27,5.01,-1.63
296,20,11,7,7,31,7,-6.27,5.01,-1.63
297,20,11,7,7,31,9,-6.27,5.01,-1.63
298,20,11,7,7,31,11,0.00,0.00,
299,20,11,7,7,31,13,0.00,0.00,
300,20,11,7,7,36,7,0.00,0.00,
301,20,11,7,7,36,9,0.00,0.00,
302,20,11,7,7,36,11,0.00,0.00,
303,20,11,7,7,36,13,0.00,0.00,
304,20,11,7,10,21,7,-6.27,5.01,-1.63
305,20,11,7,10,21,9,-6.27,5.01,-1.63
306,20,11,7,10,21,11,-6.27,5.01,-1.63
307,20,11,7,10,21,13,-6.27,5.01,-1.63
308,20,11,7,10,26,7,-6.27,5.01,-1.63
309,20,11,7,10,26,9,-6.27,5.01,-1.63
310,20,11,7,10,26,11,-6.27,5.01,-1.63
311,20,11,7,10,26,13,-6.27,5.01,-1.63
312,20,11,7,10,31,7,-6.27,5.01,-1.63
313,20,11,7,10,31,9,-6.27,5.01,-1.63
314,20,11,7,10,31,11,0.00,0.00,
315,20,11,7,10,31,13,0.00,0.00,
316,20,11,7,10,36,7,0.00,0.00,
317,20,11,7,10,36,9,0.00,0.00,
318,20,11,7,10,36,11,0.00,0.00,
319,20,11,7,10,36,13,0.00,0.00,
320,20,11,7,13,21,7,-6.27,5.01,-1.63
321,20,11,7,13,21,9,-6.27,5.01,-1.63
322,20,11,7,13,21,11,-6.27,5.01,-1.63
323,20,11,7,13,21,13,-6.27,5.01,-1.63
324,20,11,7,13,26,7,-6.27,5.01,-1.63
